c random 100 vertices, 2475 edges, seed = 2
g 100 2475
e 57 81 3331
e 19 21 509
e 24 76 688
e 64 76 7568
e 41 57 1287
e 26 54 6964
e 6 43 6121
e 63 79 60
e 16 72 1210
e 6 57 190
e 27 29 6833
e 86 92 3035
e 31 53 4681
e 49 88 353
e 21 71 2567
e 42 71 8160
e 2 19 8561
e 36 74 8690
e 61 79 4547
e 48 61 5579
e 30 76 3646
e 8 49 3004
e 72 99 1685
e 24 87 3625
e 22 29 2422
e 24 69 4781
e 61 65 8921
e 58 78 4316
e 33 95 1094
e 30 95 4548
e 50 61 8536
e 46 81 2982
e 90 93 5299
e 56 99 5860
e 12 50 8201
e 15 46 885
e 4 54 3338
e 19 60 7332
e 61 85 5457
e 16 68 6467
e 11 78 7922
e 65 81 8776
e 20 91 8315
e 71 93 2760
e 19 62 5967
e 52 65 2262
e 83 100 145
e 8 57 479
e 26 95 5529
e 80 89 1180
e 12 63 8200
e 54 55 5812
e 82 93 4576
e 80 83 5869
e 42 44 5340
e 39 89 898
e 15 21 4225
e 26 63 2005
e 75 78 785
e 41 71 663
e 84 93 5982
e 26 39 2553
e 66 78 7089
e 12 15 9976
e 76 100 4458
e 6 72 7078
e 39 56 8971
e 13 100 9913
e 16 17 8590
e 1 33 3452
e 18 33 4697
e 66 100 8511
e 7 78 5973
e 36 42 1499
e 12 87 6644
e 8 41 6052
e 32 42 300
e 47 94 3360
e 30 54 772
e 61 83 6976
e 19 45 6051
e 67 88 5354
e 3 53 718
e 79 91 1439
e 27 99 3394
e 54 73 5116
e 41 47 5006
e 40 47 7350
e 16 89 5797
e 19 53 7754
e 54 93 9583
e 20 68 6893
e 83 95 6736
e 92 100 1472
e 30 100 360
e 62 68 2747
e 55 90 9881
e 9 42 1276
e 91 99 4786
e 44 84 8655
e 82 89 2425
e 47 77 1366
e 30 55 3503
e 32 91 1886
e 26 70 9920
e 63 78 3134
e 44 47 8029
e 29 66 7797
e 54 76 9063
e 5 81 5997
e 4 5 206
e 17 33 5914
e 38 49 1831
e 36 65 2091
e 26 79 4781
e 2 47 4057
e 1 49 2709
e 2 14 4258
e 63 89 8446
e 16 61 9070
e 63 81 2814
e 13 30 5374
e 30 53 309
e 77 93 571
e 14 69 6608
e 17 97 6436
e 24 50 9153
e 28 40 3546
e 18 47 7701
e 29 52 5282
e 34 65 2150
e 49 71 6128
e 23 28 9434
e 37 80 1148
e 15 65 6234
e 47 89 1897
e 46 72 1312
e 14 92 1776
e 56 89 6025
e 6 24 8595
e 53 100 4889
e 27 39 4076
e 26 53 5872
e 97 100 8334
e 19 35 3949
e 5 80 9283
e 33 44 3224
e 40 84 4359
e 66 77 5837
e 12 46 7685
e 59 85 4761
e 90 92 1981
e 54 91 2710
e 74 88 1642
e 15 86 3695
e 9 92 783
e 68 77 4343
e 34 67 4428
e 27 71 2987
e 11 19 3100
e 18 66 8806
e 16 31 8519
e 14 18 4257
e 46 55 8136
e 22 72 4441
e 88 89 956
e 17 56 3676
e 21 85 2921
e 48 79 2823
e 27 96 7757
e 16 94 8076
e 1 24 8813
e 3 33 4736
e 49 63 3601
e 28 57 4556
e 40 80 4212
e 9 71 2961
e 45 60 1116
e 34 43 462
e 5 44 9502
e 2 58 4363
e 44 98 4025
e 23 100 4599
e 65 84 1487
e 9 45 6001
e 48 94 6463
e 20 96 9769
e 4 43 598
e 64 71 313
e 1 17 167
e 4 68 7461
e 81 87 7612
e 16 47 976
e 4 50 1153
e 43 69 3173
e 9 77 8254
e 53 79 2622
e 10 58 202
e 68 91 7259
e 86 88 4358
e 32 44 6308
e 2 32 6389
e 33 93 334
e 19 36 6378
e 9 52 5426
e 8 77 1684
e 2 67 8811
e 13 78 6618
e 37 51 8912
e 67 73 4027
e 1 28 8913
e 2 39 657
e 28 84 4909
e 29 35 6554
e 5 24 7780
e 15 90 4
e 13 79 9627
e 69 79 4129
e 4 90 5587
e 75 98 4582
e 75 93 5312
e 3 93 7867
e 4 25 1617
e 70 90 9632
e 17 79 8958
e 16 76 1171
e 29 48 7388
e 8 79 339
e 37 42 2239
e 10 93 3793
e 1 40 2290
e 42 67 5516
e 19 39 319
e 7 22 8134
e 57 83 5696
e 53 68 7024
e 15 42 7876
e 49 69 7037
e 31 57 2535
e 1 82 1280
e 32 97 4228
e 38 94 2181
e 27 45 2202
e 61 96 9116
e 66 72 6090
e 31 48 9814
e 19 89 9475
e 2 92 8623
e 11 76 1773
e 70 84 8823
e 54 62 4447
e 67 80 1046
e 58 75 3466
e 66 70 711
e 29 41 155
e 65 75 7307
e 31 88 8937
e 52 89 6990
e 2 70 5241
e 30 80 9985
e 88 98 5465
e 57 66 9364
e 56 79 1221
e 44 67 7456
e 15 98 6649
e 85 95 7142
e 71 79 4374
e 25 37 3025
e 71 86 9251
e 14 80 9421
e 13 60 9639
e 36 67 7253
e 76 87 5850
e 90 97 9134
e 24 59 9031
e 8 20 3478
e 34 87 654
e 17 73 3953
e 5 73 9033
e 5 36 9496
e 10 95 5078
e 87 88 3000
e 13 33 4702
e 50 95 5927
e 6 64 1507
e 6 8 6897
e 42 54 2267
e 69 80 4126
e 10 62 9939
e 59 67 6479
e 39 78 7894
e 89 100 5430
e 13 68 517
e 8 67 5215
e 95 97 8893
e 47 73 1212
e 8 11 4247
e 4 96 5818
e 29 67 7695
e 10 60 3204
e 25 96 9743
e 49 80 8763
e 44 82 1219
e 7 91 53
e 65 77 9019
e 9 47 1522
e 8 54 4601
e 2 79 20
e 16 78 2514
e 9 78 9338
e 45 83 2881
e 29 89 2700
e 41 62 1530
e 43 64 5377
e 9 95 2897
e 16 40 7645
e 29 55 8620
e 69 100 4373
e 49 55 1408
e 10 28 4441
e 14 90 2930
e 52 100 6665
e 53 59 4842
e 19 83 8710
e 54 89 2250
e 8 63 1921
e 23 60 535
e 63 67 8361
e 34 78 4034
e 33 58 6841
e 59 96 4710
e 32 69 1488
e 49 76 3758
e 11 82 6287
e 11 23 817
e 55 85 643
e 9 91 8937
e 4 53 8829
e 28 98 9094
e 44 59 1988
e 2 54 450
e 59 97 3407
e 12 65 9943
e 45 97 4606
e 45 87 7579
e 41 94 9236
e 2 56 4886
e 3 43 3317
e 58 98 1053
e 61 99 5582
e 20 52 4190
e 15 52 8124
e 4 70 8137
e 67 97 3039
e 34 77 6386
e 82 90 7615
e 17 60 6327
e 36 85 6189
e 17 36 5047
e 27 95 6458
e 21 100 5820
e 47 76 6694
e 29 32 7405
e 32 49 5542
e 30 49 8639
e 1 78 7113
e 84 87 2029
e 67 91 2660
e 79 83 1781
e 51 63 6527
e 16 50 1194
e 8 15 6273
e 27 94 9675
e 19 93 5585
e 6 14 1815
e 37 45 5148
e 10 99 7471
e 8 84 1880
e 10 53 1402
e 5 70 3879
e 81 91 8641
e 76 95 5266
e 46 96 2579
e 9 12 6702
e 44 54 7966
e 27 61 1542
e 49 97 9495
e 15 81 7396
e 7 82 9841
e 54 64 4558
e 17 87 4572
e 47 82 1283
e 12 13 7354
e 6 15 7574
e 39 69 8842
e 26 92 9568
e 48 82 2226
e 93 96 3604
e 11 67 8173
e 25 34 2918
e 11 29 5668
e 56 80 3277
e 12 57 8630
e 17 71 5597
e 54 80 3188
e 4 18 5755
e 59 66 4550
e 10 15 52
e 5 86 1459
e 59 63 6155
e 19 94 9577
e 28 41 8736
e 7 52 3925
e 77 91 8526
e 24 68 3880
e 22 23 3487
e 8 16 7793
e 74 75 1482
e 9 18 565
e 58 96 8644
e 21 27 746
e 31 34 9024
e 66 93 3006
e 4 8 1222
e 16 66 3866
e 20 62 9272
e 25 33 7718
e 41 54 9142
e 24 93 3207
e 6 30 2559
e 69 75 1886
e 4 13 5773
e 21 28 1385
e 3 66 4765
e 15 93 3824
e 31 69 8767
e 71 80 6538
e 36 55 5928
e 78 88 8783
e 14 58 1409
e 59 94 6667
e 8 52 1205
e 20 89 2356
e 37 55 9293
e 71 90 5361
e 61 70 7708
e 18 75 1003
e 15 34 5203
e 29 58 1839
e 31 41 3947
e 6 11 6202
e 27 81 932
e 9 89 168
e 25 47 4623
e 27 63 3841
e 50 76 5096
e 90 100 4808
e 56 90 7469
e 12 97 244
e 15 27 4338
e 44 73 4135
e 13 44 6071
e 42 61 4397
e 15 83 9462
e 23 45 8219
e 70 79 6180
e 83 96 5285
e 44 46 7945
e 30 68 3006
e 77 78 179
e 49 99 1711
e 11 75 3454
e 15 16 9123
e 65 89 838
e 7 44 5603
e 59 68 5009
e 59 98 9037
e 44 72 6461
e 53 97 33
e 17 30 1326
e 34 88 2381
e 34 90 7748
e 13 85 7226
e 74 94 4494
e 59 87 1726
e 43 95 8021
e 24 26 8331
e 13 53 4371
e 43 65 4069
e 74 100 646
e 77 100 2911
e 77 96 8372
e 16 83 3418
e 32 93 912
e 51 86 4140
e 94 100 6134
e 11 100 4283
e 14 86 7075
e 25 51 8975
e 23 24 514
e 83 87 3065
e 39 76 5214
e 4 93 2751
e 33 78 783
e 53 86 6892
e 90 91 1233
e 32 94 9435
e 78 84 5662
e 77 88 1266
e 16 84 2134
e 1 37 3225
e 1 52 8552
e 38 87 1342
e 37 96 3949
e 1 61 8528
e 18 35 6004
e 5 92 389
e 7 80 5604
e 1 90 5246
e 83 90 8641
e 73 84 6672
e 78 89 7734
e 22 31 70
e 48 80 6406
e 11 86 7037
e 41 45 4312
e 18 26 6004
e 39 75 4411
e 1 45 6416
e 94 96 9190
e 60 76 1533
e 22 84 7124
e 35 69 1572
e 91 92 3565
e 49 91 3073
e 40 75 5177
e 5 54 9280
e 31 49 588
e 73 98 9782
e 83 98 6534
e 11 44 5257
e 24 55 1174
e 7 32 7778
e 35 98 1664
e 9 55 6983
e 29 33 1759
e 34 70 6661
e 37 81 656
e 51 58 6653
e 2 40 6514
e 15 99 6522
e 73 89 9335
e 43 59 1006
e 49 59 9694
e 79 90 4181
e 2 55 9908
e 59 65 1676
e 18 80 81
e 18 62 575
e 8 68 4026
e 1 57 7618
e 36 46 5355
e 46 49 9614
e 52 99 4256
e 42 49 4298
e 42 57 9182
e 3 78 1207
e 43 100 9330
e 58 81 6932
e 44 50 934
e 10 59 9056
e 26 86 412
e 7 43 5914
e 54 85 1735
e 56 100 3427
e 61 71 3237
e 13 89 7165
e 23 91 5738
e 16 100 2905
e 51 91 4289
e 21 80 2562
e 4 60 8628
e 19 67 7100
e 58 87 3661
e 1 88 984
e 24 100 974
e 37 56 3457
e 16 52 8841
e 27 67 7143
e 57 96 1158
e 28 31 6242
e 44 69 8523
e 73 79 2821
e 46 69 1872
e 32 37 5893
e 7 60 9552
e 61 87 6977
e 34 58 8233
e 30 50 3991
e 9 37 9563
e 57 70 914
e 33 75 4272
e 4 94 9702
e 58 100 469
e 7 77 4080
e 84 98 442
e 45 58 6794
e 22 95 3193
e 47 50 2943
e 34 85 3792
e 31 44 886
e 45 81 4997
e 22 36 7384
e 4 12 8413
e 56 96 3716
e 2 20 728
e 42 66 9632
e 15 31 8937
e 28 62 8190
e 44 49 5648
e 50 60 5494
e 10 94 754
e 73 85 8677
e 18 57 575
e 27 55 8399
e 54 96 9221
e 36 51 4083
e 25 50 8337
e 50 89 7690
e 31 50 7370
e 30 48 7341
e 74 79 9938
e 16 45 3641
e 14 23 3330
e 22 26 3095
e 43 78 9428
e 50 90 3595
e 7 90 4171
e 80 100 7964
e 25 36 9450
e 18 65 8788
e 40 96 3983
e 71 77 3827
e 34 63 493
e 48 96 6936
e 17 40 1163
e 89 96 2636
e 35 97 4509
e 17 63 7252
e 4 29 8072
e 32 50 4157
e 29 98 1685
e 58 67 5104
e 12 98 7913
e 58 63 1273
e 6 87 8961
e 69 93 5256
e 19 22 7242
e 17 77 2715
e 14 72 5968
e 29 80 4682
e 19 46 3452
e 9 88 9124
e 65 91 8991
e 76 85 2713
e 26 50 9237
e 43 46 2295
e 27 86 9710
e 56 62 2714
e 2 84 1537
e 62 82 4133
e 24 30 3516
e 22 59 4596
e 52 67 262
e 7 62 3129
e 54 92 1613
e 45 52 1150
e 36 98 628
e 54 100 6018
e 32 56 305
e 16 88 9286
e 39 52 1433
e 7 71 8505
e 35 84 1791
e 6 16 8552
e 24 57 1928
e 3 91 9967
e 60 89 481
e 28 88 3873
e 32 78 4195
e 6 73 9609
e 36 80 5805
e 4 19 8628
e 4 92 3775
e 21 95 1803
e 22 27 4222
e 22 44 5687
e 26 74 7562
e 9 73 8223
e 21 98 2461
e 54 60 8527
e 29 75 8187
e 9 49 8786
e 13 71 2165
e 40 56 7557
e 39 93 3436
e 52 78 5915
e 39 96 3833
e 78 81 1323
e 33 71 8413
e 18 85 4115
e 87 91 7325
e 56 88 4656
e 40 90 6364
e 69 92 1338
e 25 99 2402
e 14 68 9642
e 33 53 6947
e 42 58 5765
e 51 95 8800
e 16 73 50
e 51 84 3412
e 60 62 1763
e 8 30 9698
e 37 60 4557
e 43 62 5470
e 62 100 5248
e 25 84 4523
e 8 89 7875
e 19 50 6366
e 27 54 7033
e 11 24 2741
e 3 31 7507
e 16 70 650
e 60 83 825
e 33 99 8701
e 18 78 1034
e 41 85 5976
e 6 18 5256
e 40 54 7733
e 73 75 8441
e 6 86 8160
e 9 40 4920
e 41 92 4881
e 98 99 1867
e 78 83 3011
e 13 94 5550
e 20 77 3075
e 29 90 3689
e 54 65 6483
e 26 37 461
e 10 91 1451
e 14 57 9744
e 47 95 9705
e 10 56 7958
e 40 74 1789
e 26 85 4000
e 33 92 4236
e 18 79 6201
e 45 78 7738
e 9 58 8968
e 23 75 6523
e 3 44 9293
e 54 95 9162
e 40 95 5598
e 19 81 7015
e 18 82 2064
e 46 86 3524
e 10 84 6100
e 65 92 1321
e 61 78 6375
e 4 82 6112
e 10 78 2275
e 17 21 4765
e 29 88 1828
e 18 63 6185
e 55 94 9981
e 30 73 1721
e 28 56 1600
e 8 96 4275
e 36 86 9229
e 38 93 3469
e 50 79 1345
e 10 51 8322
e 3 35 6270
e 9 85 8183
e 66 69 3120
e 56 81 2144
e 25 48 5755
e 39 72 9101
e 52 85 4291
e 21 77 5069
e 69 87 2548
e 59 84 6518
e 12 80 3243
e 54 59 2871
e 9 29 5036
e 21 40 2232
e 2 11 9506
e 27 73 1479
e 28 97 9295
e 1 31 3579
e 10 31 7288
e 3 47 9639
e 63 93 3100
e 86 98 6562
e 45 76 7912
e 38 53 2842
e 3 69 5386
e 3 59 6798
e 53 75 3127
e 34 74 9506
e 40 42 3237
e 22 88 9066
e 60 98 2944
e 6 52 3546
e 44 86 9853
e 90 98 9759
e 44 89 3451
e 15 66 4586
e 5 7 1269
e 74 90 5224
e 61 84 4252
e 96 98 6564
e 85 93 2303
e 2 98 2978
e 57 92 2502
e 62 97 8986
e 16 41 6905
e 6 76 721
e 8 88 698
e 8 36 8188
e 13 45 4923
e 44 52 2221
e 8 69 3150
e 41 64 7923
e 6 71 4106
e 41 49 2596
e 43 76 6974
e 52 88 3991
e 47 53 1845
e 34 82 8920
e 26 84 7959
e 4 10 8009
e 2 97 8032
e 28 61 4044
e 68 79 2612
e 15 30 5372
e 41 75 2633
e 4 46 6262
e 45 46 9173
e 29 30 5852
e 67 82 8907
e 38 92 6477
e 18 55 8881
e 32 45 4016
e 42 83 8633
e 61 63 6106
e 61 86 3264
e 37 47 7899
e 25 29 900
e 1 80 4320
e 42 69 7017
e 63 66 3663
e 4 48 3607
e 19 69 8510
e 11 69 5991
e 17 99 9765
e 29 61 3926
e 41 52 3296
e 4 66 1757
e 21 97 3231
e 36 37 1100
e 30 40 2610
e 79 97 9127
e 24 49 3153
e 33 39 9030
e 17 47 6983
e 41 79 1539
e 62 96 6821
e 65 95 8439
e 31 37 5006
e 37 64 4842
e 48 50 5148
e 14 97 5591
e 10 39 7451
e 9 27 1259
e 42 68 2360
e 59 80 2410
e 1 92 680
e 66 94 7989
e 60 92 420
e 2 18 5792
e 14 53 3298
e 42 65 1811
e 7 25 253
e 63 68 5967
e 6 65 9658
e 81 93 9658
e 3 74 4956
e 62 64 4700
e 17 18 3996
e 16 99 2032
e 7 54 7512
e 12 52 7572
e 34 42 2248
e 5 45 943
