c random 500 vertices, 5000 edges, seed = 1
g 500 5000
e 223 460 9090
e 455 488 242
e 62 476 7076
e 117 343 358
e 41 259 3386
e 41 45 3570
e 189 381 2631
e 387 434 7371
e 216 308 7423
e 164 218 3557
e 203 336 4431
e 150 387 4444
e 166 285 7667
e 250 407 5653
e 133 363 4083
e 163 388 9583
e 262 444 6235
e 352 401 6483
e 172 272 4612
e 330 462 2252
e 253 328 1929
e 245 294 8714
e 41 492 645
e 136 360 4200
e 152 484 3315
e 149 155 8098
e 110 283 6263
e 288 308 5036
e 269 452 4199
e 39 489 2930
e 399 471 1342
e 111 399 3909
e 88 413 4497
e 82 480 136
e 114 412 12
e 5 21 2766
e 256 371 1521
e 102 347 5814
e 44 299 5451
e 110 486 1264
e 323 380 7962
e 281 412 9272
e 63 219 5181
e 198 465 2964
e 37 270 4320
e 387 487 9696
e 14 382 3743
e 314 476 4063
e 88 154 9927
e 15 87 3087
e 100 244 866
e 181 381 1561
e 356 483 6693
e 45 358 4021
e 124 137 7900
e 256 264 2219
e 64 174 7334
e 55 416 7216
e 199 309 9497
e 270 321 2787
e 115 263 2530
e 66 327 7086
e 78 387 457
e 428 431 4100
e 24 321 7285
e 153 228 7737
e 185 265 8194
e 225 248 9927
e 284 363 7808
e 83 472 5981
e 10 366 1319
e 403 469 2248
e 200 487 7591
e 184 345 7397
e 178 414 606
e 91 160 7665
e 306 470 9855
e 127 293 4067
e 182 394 8684
e 289 294 297
e 288 378 9420
e 283 478 8576
e 309 498 2725
e 154 401 2050
e 136 372 7320
e 280 463 1269
e 316 449 5090
e 228 475 3013
e 336 346 7377
e 341 382 9970
e 127 249 1396
e 319 453 3822
e 7 167 5022
e 465 486 5271
e 279 460 9136
e 130 147 5125
e 40 323 8169
e 148 380 2624
e 152 482 1606
e 45 370 905
e 58 327 7251
e 29 391 5001
e 93 224 7784
e 86 419 8874
e 18 408 9667
e 98 235 4956
e 136 428 5162
e 95 300 2076
e 247 255 9907
e 157 355 1434
e 178 290 9935
e 174 240 364
e 23 92 9186
e 193 474 7728
e 239 303 1074
e 417 445 2073
e 146 316 8234
e 110 402 563
e 223 434 4428
e 163 482 9649
e 381 497 3382
e 289 341 5087
e 60 149 1037
e 198 277 4378
e 227 388 7964
e 101 148 1687
e 72 228 2148
e 250 397 7159
e 215 277 1328
e 158 498 3935
e 142 313 9361
e 77 183 6155
e 133 488 4679
e 202 427 3148
e 237 406 2540
e 132 296 8320
e 313 345 7206
e 194 383 3039
e 394 431 41
e 71 272 2131
e 104 235 9108
e 236 330 9594
e 14 123 1516
e 285 414 8804
e 113 496 1599
e 94 127 493
e 213 401 6207
e 251 284 6587
e 245 354 8033
e 46 401 7205
e 126 131 7526
e 155 159 3702
e 205 327 4967
e 28 255 8413
e 141 183 1530
e 15 240 7418
e 251 426 9445
e 21 227 1732
e 263 392 5085
e 234 331 6649
e 228 498 9552
e 20 385 7157
e 202 398 9164
e 57 214 5875
e 324 481 5398
e 275 476 3991
e 345 411 6109
e 147 232 201
e 353 477 9752
e 444 499 5183
e 154 495 8271
e 36 220 8896
e 202 299 183
e 398 477 2113
e 385 434 6527
e 203 237 1734
e 19 500 6873
e 150 196 6434
e 92 357 3259
e 74 463 1871
e 249 462 6487
e 447 476 998
e 22 424 3742
e 202 213 4508
e 274 459 2888
e 296 305 8121
e 83 341 636
e 270 382 7055
e 55 490 5445
e 128 277 1770
e 30 258 9416
e 345 467 3435
e 13 232 9429
e 154 387 5688
e 249 371 3614
e 182 219 6168
e 58 115 8662
e 415 488 3597
e 424 470 2810
e 63 455 3634
e 24 155 5530
e 76 480 5180
e 357 466 5245
e 21 246 9854
e 15 481 2408
e 42 327 7910
e 84 392 6380
e 15 419 4520
e 203 331 7128
e 64 68 7150
e 363 399 3688
e 276 460 420
e 260 326 8026
e 4 333 9501
e 56 278 971
e 182 289 8852
e 16 59 534
e 39 75 8503
e 52 122 3100
e 155 489 4977
e 135 279 6565
e 128 309 4315
e 275 314 3608
e 254 270 910
e 67 347 6930
e 173 216 9576
e 49 287 7659
e 265 480 271
e 363 403 8408
e 236 379 9598
e 115 288 8073
e 40 308 9508
e 17 109 4202
e 4 143 8926
e 28 156 3505
e 119 144 4217
e 144 300 3496
e 227 467 7646
e 143 341 6133
e 127 485 9175
e 162 223 6595
e 190 483 5970
e 100 488 6114
e 28 330 4134
e 124 191 2749
e 4 359 1800
e 9 77 9952
e 213 215 65
e 131 400 8067
e 125 128 6363
e 270 354 6715
e 54 411 6863
e 87 116 7102
e 403 435 9922
e 397 438 7786
e 82 131 1505
e 9 76 2048
e 364 463 4744
e 145 493 8059
e 157 412 2738
e 17 347 8702
e 41 326 4536
e 258 427 5548
e 54 74 2073
e 315 359 5961
e 15 117 7261
e 213 400 5775
e 103 232 15
e 23 347 6049
e 84 174 255
e 21 281 4422
e 86 490 8125
e 277 337 4498
e 393 455 9801
e 78 411 8331
e 34 359 3914
e 35 309 2277
e 23 425 4071
e 226 330 99
e 65 234 5190
e 310 477 3276
e 106 374 5334
e 130 421 4770
e 30 74 986
e 130 268 8806
e 77 194 1431
e 119 367 4628
e 109 261 5907
e 3 120 99
e 321 389 5442
e 83 171 9739
e 267 462 22
e 8 454 5451
e 133 461 7701
e 207 346 1064
e 422 489 6301
e 157 450 5658
e 306 375 1429
e 78 106 3941
e 270 333 8251
e 143 431 7967
e 75 352 5265
e 20 162 1190
e 61 443 4721
e 206 349 2310
e 105 119 3007
e 234 398 4518
e 11 351 541
e 177 426 3722
e 224 485 5323
e 407 492 484
e 314 358 8186
e 11 129 7549
e 141 413 8485
e 57 269 1749
e 142 253 9399
e 137 464 8547
e 239 354 4263
e 309 344 8021
e 254 298 7931
e 32 374 5715
e 410 427 1090
e 206 442 3801
e 80 150 3732
e 36 109 9765
e 14 417 1044
e 135 242 2069
e 388 456 4502
e 57 420 3389
e 71 424 7146
e 157 232 4584
e 90 244 4710
e 266 299 2864
e 279 463 1865
e 190 455 5085
e 166 222 7025
e 297 448 2366
e 42 318 5816
e 63 476 4836
e 90 462 4472
e 35 158 5248
e 27 366 1569
e 102 494 9253
e 162 198 4327
e 49 282 5871
e 19 70 7830
e 330 493 8177
e 124 395 8154
e 128 456 9135
e 128 326 316
e 319 370 6776
e 414 465 9405
e 245 318 2815
e 249 309 8354
e 257 479 1595
e 11 247 5785
e 65 377 8456
e 107 357 7226
e 424 455 5252
e 107 311 7202
e 134 322 9169
e 116 469 2511
e 274 406 5973
e 364 467 3715
e 206 391 7495
e 97 333 7655
e 203 266 3663
e 17 270 8146
e 276 356 1461
e 251 414 3636
e 2 92 6727
e 68 489 7196
e 55 75 1811
e 433 450 5180
e 357 442 515
e 229 442 4062
e 232 353 7523
e 93 184 8822
e 133 385 4234
e 332 365 7666
e 320 432 476
e 216 329 6141
e 157 483 1498
e 231 379 3295
e 62 486 9525
e 15 397 2113
e 31 438 4894
e 30 52 1299
e 169 242 115
e 376 493 4127
e 43 344 8089
e 212 227 9814
e 81 97 800
e 148 423 5474
e 413 500 8397
e 390 418 5554
e 145 479 3796
e 314 435 4955
e 44 252 2055
e 71 249 881
e 43 204 1047
e 64 125 473
e 8 423 2448
e 170 182 6755
e 294 421 8975
e 163 198 6903
e 282 441 956
e 37 308 4673
e 238 450 2581
e 84 139 8229
e 5 389 7437
e 200 455 3229
e 286 371 7740
e 30 224 5467
e 268 405 6170
e 186 281 75
e 136 274 6457
e 9 477 4975
e 133 422 1384
e 92 474 8966
e 144 166 4705
e 21 454 4438
e 188 214 9781
e 189 236 1971
e 39 473 6459
e 191 338 5076
e 26 320 1798
e 18 344 5740
e 178 350 7241
e 17 491 765
e 118 260 6448
e 356 372 1727
e 55 474 30
e 38 40 239
e 122 412 3244
e 308 392 7719
e 419 424 6357
e 114 360 1730
e 225 398 73
e 330 354 2935
e 282 339 9185
e 45 422 3077
e 223 295 3273
e 190 469 74
e 149 195 6738
e 257 301 312
e 22 389 987
e 49 211 5016
e 17 430 3862
e 7 398 6996
e 462 493 1215
e 362 414 38
e 123 479 5450
e 240 337 5441
e 22 136 3466
e 32 108 8861
e 129 251 3183
e 206 384 7005
e 4 343 7156
e 19 405 7778
e 115 131 8373
e 103 298 2359
e 141 307 7771
e 235 464 2930
e 80 272 486
e 283 444 4721
e 294 467 3323
e 79 101 5731
e 4 405 6925
e 26 326 1646
e 283 424 7715
e 22 378 9452
e 123 472 5930
e 480 487 6501
e 52 220 5058
e 217 234 2053
e 80 392 9515
e 32 285 9798
e 271 430 6113
e 231 265 1637
e 272 361 3990
e 191 384 6948
e 314 433 4176
e 227 229 4603
e 72 428 8297
e 133 200 3374
e 228 425 3105
e 52 148 7806
e 134 155 7169
e 428 470 3442
e 34 342 6985
e 37 181 1914
e 140 224 2977
e 168 280 3080
e 474 484 3402
e 239 284 6797
e 295 411 8129
e 334 355 8471
e 290 352 9801
e 189 352 203
e 16 428 6408
e 342 412 2336
e 97 157 183
e 12 441 4932
e 70 443 5922
e 412 415 8408
e 148 256 6714
e 8 383 5040
e 216 349 305
e 360 440 843
e 59 499 5437
e 101 126 3413
e 312 421 8265
e 271 343 6397
e 132 178 9744
e 11 358 1466
e 18 233 7254
e 27 176 4966
e 218 312 1598
e 434 479 7784
e 89 418 4646
e 15 412 7483
e 62 316 5042
e 407 451 4314
e 480 492 3313
e 232 349 8146
e 249 318 8255
e 420 460 4009
e 419 423 6014
e 426 492 173
e 76 404 9315
e 173 458 5846
e 37 38 7989
e 136 317 7793
e 112 407 3823
e 247 350 6412
e 165 208 1718
e 442 489 8313
e 6 439 2477
e 364 377 9
e 198 315 9474
e 145 219 5529
e 37 63 1009
e 153 168 5494
e 332 436 9957
e 116 203 7505
e 283 453 8086
e 60 63 702
e 105 221 5663
e 189 354 9309
e 23 423 4423
e 260 388 31
e 137 483 9223
e 376 433 6282
e 477 482 5373
e 184 447 6452
e 349 476 8291
e 328 413 4928
e 88 199 872
e 320 333 412
e 2 10 4773
e 138 232 6940
e 302 412 9981
e 166 170 8671
e 332 382 8704
e 135 399 3538
e 227 400 1603
e 115 492 1938
e 129 329 8782
e 9 430 2174
e 268 353 6710
e 187 205 6650
e 456 473 2669
e 404 436 1419
e 73 378 8418
e 70 449 4514
e 190 276 2825
e 280 499 4744
e 388 482 6500
e 21 338 1042
e 30 181 5162
e 70 176 3073
e 97 277 9053
e 7 112 8013
e 206 465 2993
e 304 462 7025
e 205 499 595
e 84 190 2364
e 29 369 8541
e 257 463 5309
e 103 353 5638
e 37 176 1834
e 144 377 3441
e 284 351 980
e 135 436 4764
e 226 459 8883
e 189 491 2025
e 35 412 3807
e 57 351 4184
e 141 444 7926
e 99 230 4371
e 159 225 6106
e 174 302 855
e 190 270 3240
e 226 500 2612
e 203 302 5067
e 17 482 2292
e 80 249 3886
e 244 420 8437
e 128 431 3287
e 25 310 8252
e 87 429 7267
e 360 419 6726
e 423 460 2748
e 124 364 6320
e 219 223 2947
e 235 467 7031
e 18 222 1235
e 27 86 2802
e 51 477 2401
e 117 484 8342
e 355 442 8569
e 240 278 580
e 275 437 5380
e 155 430 5022
e 28 81 6341
e 73 444 9185
e 11 284 3804
e 93 260 7891
e 252 489 3610
e 240 297 3902
e 91 293 9452
e 313 344 3800
e 421 458 123
e 249 492 1512
e 158 409 8088
e 323 382 2967
e 294 403 2949
e 55 235 8599
e 173 387 6134
e 72 262 5134
e 83 349 9971
e 46 233 7854
e 54 251 3052
e 289 430 5786
e 379 451 2594
e 278 362 8138
e 127 419 7655
e 220 314 8889
e 16 106 8461
e 25 207 490
e 268 303 1636
e 244 374 4385
e 84 196 9828
e 62 408 9256
e 146 446 9504
e 356 452 9657
e 41 427 1304
e 52 214 872
e 150 187 3556
e 31 114 1833
e 276 343 2767
e 39 361 2059
e 154 282 5605
e 39 222 2912
e 439 461 6137
e 101 156 7893
e 27 463 4084
e 141 179 1297
e 37 497 4690
e 380 438 5952
e 210 372 1875
e 159 428 4903
e 245 313 7906
e 282 397 1374
e 6 52 9640
e 146 377 8502
e 148 319 2832
e 13 352 886
e 77 321 6214
e 72 492 9341
e 18 232 7959
e 31 97 7078
e 216 462 4281
e 53 476 6998
e 128 223 6062
e 26 416 1366
e 12 230 7267
e 15 162 5133
e 15 345 6522
e 36 319 5856
e 280 315 321
e 258 285 545
e 186 253 613
e 181 324 2163
e 57 451 6829
e 444 467 1078
e 73 375 1941
e 164 439 5133
e 124 209 1836
e 133 304 8477
e 287 300 2717
e 143 301 9154
e 125 308 807
e 7 73 8115
e 151 390 8033
e 52 217 1163
e 100 374 1746
e 52 189 8982
e 42 323 5761
e 118 121 5858
e 263 465 6699
e 217 263 4196
e 12 27 2656
e 167 329 9374
e 75 191 2057
e 210 328 4978
e 4 436 8840
e 187 354 6521
e 239 495 2366
e 145 471 4155
e 126 389 5093
e 77 294 6394
e 25 487 2884
e 325 382 9821
e 47 436 8149
e 30 455 1980
e 304 335 9975
e 213 227 4570
e 305 336 6092
e 78 227 6865
e 14 300 4915
e 110 271 2444
e 318 362 1522
e 70 215 4841
e 109 117 6711
e 64 195 3942
e 302 426 3830
e 18 55 5872
e 246 410 6327
e 4 426 3311
e 351 380 8985
e 10 154 9910
e 100 153 9691
e 56 362 7257
e 172 239 9688
e 111 140 9330
e 62 320 3102
e 338 397 2514
e 94 220 4887
e 132 267 1197
e 41 493 8420
e 179 388 2612
e 137 226 5305
e 252 479 6184
e 218 497 9433
e 37 254 5682
e 17 342 5364
e 142 387 9657
e 61 225 7913
e 23 273 8267
e 173 339 2195
e 439 450 9505
e 79 106 118
e 415 466 7314
e 1 10 6064
e 345 474 8699
e 45 227 4547
e 162 240 5996
e 67 218 5185
e 11 345 370
e 113 453 3786
e 121 242 9639
e 205 311 4910
e 322 433 2847
e 239 314 9962
e 293 444 7071
e 139 475 244
e 336 443 9558
e 451 485 2764
e 369 397 4546
e 79 384 1438
e 309 388 108
e 131 152 1829
e 371 418 9778
e 366 434 955
e 112 171 4432
e 296 480 8892
e 31 75 3606
e 177 483 7748
e 264 274 6970
e 435 437 2689
e 62 373 6936
e 94 101 8445
e 64 435 763
e 131 314 3505
e 31 192 4342
e 303 385 4880
e 462 478 1940
e 14 155 74
e 218 220 4526
e 15 59 1936
e 185 477 6173
e 180 190 9931
e 327 448 5349
e 118 476 4973
e 318 455 3170
e 135 176 9921
e 71 480 1813
e 208 308 8188
e 51 429 8458
e 129 135 3104
e 131 168 1237
e 176 404 366
e 102 302 4077
e 163 385 166
e 155 306 876
e 190 311 1965
e 320 438 6526
e 342 382 4162
e 137 186 9476
e 24 51 1903
e 30 464 5234
e 208 494 5999
e 347 390 4882
e 368 380 46
e 349 437 6719
e 160 345 6542
e 84 163 3282
e 11 449 7659
e 45 141 2159
e 369 460 4395
e 284 310 3242
e 15 357 2548
e 283 385 7559
e 15 300 670
e 109 334 7348
e 342 410 1501
e 111 356 835
e 19 392 7746
e 10 371 2971
e 65 119 4460
e 341 454 5445
e 105 439 4928
e 186 469 1061
e 110 447 9485
e 23 334 1825
e 315 398 4182
e 161 395 6612
e 92 455 1600
e 414 441 5484
e 329 401 7685
e 319 422 9439
e 215 327 5950
e 127 199 9992
e 135 343 9665
e 71 207 5013
e 315 318 6255
e 85 433 6824
e 188 251 5451
e 302 419 8611
e 6 434 1523
e 175 386 4560
e 105 458 7181
e 132 294 9141
e 194 401 8461
e 1 306 3706
e 153 324 7783
e 323 346 996
e 163 373 1575
e 146 188 8607
e 193 489 5265
e 53 466 407
e 391 395 9800
e 272 472 5667
e 288 411 3275
e 35 293 9615
e 61 284 4535
e 326 469 978
e 218 479 9185
e 118 391 8751
e 39 141 1146
e 327 477 6954
e 325 371 1160
e 419 483 2680
e 100 199 3992
e 205 342 6108
e 34 395 4223
e 133 367 7131
e 13 80 1590
e 129 338 1100
e 258 356 5796
e 130 221 8647
e 253 439 9903
e 23 116 5211
e 84 223 2895
e 183 371 1551
e 55 306 3100
e 424 451 5914
e 7 310 4413
e 48 324 4004
e 266 403 5748
e 59 335 291
e 204 470 0
e 176 192 5095
e 21 69 9556
e 84 292 3775
e 311 445 7775
e 16 461 6006
e 207 418 4720
e 128 260 3496
e 82 176 5545
e 210 283 1220
e 106 440 5172
e 112 291 6908
e 315 425 4917
e 197 412 8197
e 265 335 5580
e 378 380 9386
e 176 309 1937
e 18 107 8912
e 45 332 1510
e 57 114 2366
e 354 362 9966
e 125 163 4123
e 241 346 824
e 175 473 6297
e 18 73 8649
e 55 112 2115
e 165 395 8281
e 18 231 6130
e 93 293 3838
e 147 368 4595
e 428 492 3149
e 158 195 9234
e 136 141 3418
e 244 392 6747
e 94 109 2607
e 28 263 767
e 369 394 1955
e 6 324 224
e 173 261 5508
e 36 280 7875
e 70 485 558
e 301 422 9205
e 163 426 5851
e 44 179 6995
e 227 442 5470
e 121 397 7096
e 38 85 9490
e 59 432 7331
e 138 304 8479
e 121 426 5222
e 110 167 8046
e 47 241 7523
e 28 97 2570
e 144 213 2642
e 149 194 345
e 317 363 8465
e 398 456 3226
e 38 492 8471
e 33 431 1194
e 72 309 4980
e 265 364 2731
e 158 361 5592
e 228 341 2163
e 85 380 9972
e 340 458 8158
e 307 440 9342
e 48 446 5039
e 120 351 4628
e 89 496 3134
e 386 421 4688
e 234 363 8806
e 157 276 3789
e 136 438 4558
e 36 135 4850
e 306 418 7857
e 83 106 2007
e 104 109 7833
e 224 310 7762
e 400 466 8447
e 73 365 1332
e 9 40 4614
e 320 342 7393
e 361 439 6648
e 125 299 3926
e 68 350 9522
e 208 411 190
e 197 334 2439
e 116 225 6454
e 130 451 9170
e 215 321 8507
e 76 192 5597
e 178 211 6918
e 25 304 1946
e 17 49 5198
e 97 271 6272
e 15 490 4692
e 1 450 8791
e 231 480 8288
e 175 265 1034
e 123 172 1973
e 184 424 1135
e 352 395 3255
e 70 223 1510
e 167 218 9299
e 65 208 2934
e 273 317 5928
e 15 299 4271
e 215 472 2945
e 218 247 7565
e 3 434 4861
e 103 106 4369
e 57 304 4124
e 38 269 3653
e 194 347 5974
e 147 249 8846
e 8 341 1952
e 170 323 6119
e 229 328 1554
e 142 444 5992
e 46 424 5379
e 24 50 8392
e 106 388 8389
e 123 227 1717
e 399 491 173
e 251 494 209
e 121 321 3657
e 401 418 5996
e 122 214 3490
e 122 298 1998
e 41 108 8367
e 27 456 9801
e 77 138 5977
e 356 373 3741
e 176 430 4689
e 120 217 2507
e 14 101 4708
e 116 427 7435
e 165 178 5087
e 113 397 8490
e 96 345 1624
e 109 436 2001
e 128 372 1081
e 99 374 7654
e 298 422 8244
e 265 380 5788
e 49 145 2901
e 246 449 8468
e 116 349 4261
e 78 338 4668
e 249 430 8050
e 50 376 6204
e 342 386 9887
e 222 302 7816
e 422 444 9728
e 137 203 5794
e 88 367 9766
e 363 450 9667
e 119 288 4211
e 224 411 1019
e 52 188 7658
e 117 336 3884
e 339 370 5249
e 335 474 8876
e 492 493 9728
e 168 315 7969
e 113 229 9140
e 26 467 5244
e 18 498 8803
e 289 476 2779
e 92 158 9460
e 268 494 5532
e 131 343 7467
e 89 431 6916
e 75 224 8922
e 164 226 6254
e 76 290 3552
e 43 191 2150
e 284 368 5783
e 173 423 6783
e 139 196 3008
e 262 418 1642
e 34 282 7631
e 80 258 8526
e 200 488 6997
e 38 231 2905
e 78 292 3144
e 250 311 2189
e 107 495 7926
e 222 362 8256
e 394 439 3846
e 42 392 7871
e 116 378 6101
e 63 295 7967
e 99 299 9955
e 160 222 8614
e 452 483 5214
e 88 155 532
e 29 410 2818
e 48 141 4078
e 121 213 327
e 288 295 9800
e 220 243 5609
e 365 437 8850
e 295 336 4050
e 175 276 6465
e 93 337 3714
e 176 317 908
e 124 282 1085
e 389 415 9023
e 84 158 7229
e 210 402 8920
e 38 452 1992
e 98 387 726
e 86 180 8442
e 31 367 6923
e 194 328 82
e 37 81 9016
e 80 230 374
e 207 445 8620
e 411 415 7680
e 173 481 3182
e 156 438 1152
e 119 243 9919
e 379 480 5208
e 207 375 9813
e 186 328 2580
e 215 285 9560
e 191 485 5773
e 440 493 4339
e 98 278 6092
e 52 243 3375
e 86 323 8939
e 147 358 8554
e 169 414 7956
e 60 147 6260
e 333 425 1372
e 54 488 7593
e 63 103 3211
e 78 215 1989
e 15 384 8561
e 25 424 868
e 154 490 5682
e 204 292 6381
e 98 130 742
e 95 355 7509
e 341 499 9765
e 57 234 4277
e 232 271 8057
e 82 130 1238
e 313 491 8291
e 258 321 1774
e 71 289 4000
e 122 451 716
e 117 294 4416
e 280 354 7196
e 13 342 8585
e 156 477 856
e 25 59 9278
e 409 428 4011
e 265 344 7906
e 11 174 3143
e 76 395 6494
e 70 328 3891
e 216 307 7932
e 4 203 2724
e 399 428 6580
e 71 174 1804
e 194 483 4971
e 247 294 7237
e 33 393 1054
e 118 250 2244
e 185 190 6796
e 112 211 2351
e 459 491 5922
e 132 291 1388
e 69 427 8921
e 145 350 996
e 52 211 9695
e 227 496 1989
e 36 326 3222
e 163 323 8437
e 346 417 1278
e 136 337 8848
e 288 476 5459
e 379 426 3075
e 11 42 5654
e 9 32 8696
e 133 332 593
e 298 464 8525
e 77 174 1375
e 291 460 2643
e 432 475 6554
e 354 470 8473
e 263 386 9918
e 135 427 4006
e 161 475 9010
e 14 298 8072
e 421 491 8789
e 99 385 2404
e 173 348 1460
e 12 245 604
e 208 327 2079
e 157 348 292
e 35 295 7029
e 340 394 2554
e 157 183 3284
e 266 447 7112
e 72 393 5726
e 113 342 5583
e 247 272 3608
e 25 71 5342
e 203 356 9310
e 131 357 1251
e 81 321 8305
e 91 496 7010
e 79 190 7557
e 206 481 1208
e 154 389 8884
e 54 470 8195
e 99 320 8313
e 11 176 5050
e 131 388 8124
e 100 500 8137
e 395 467 8408
e 33 342 4680
e 226 242 205
e 222 316 2244
e 180 283 3111
e 180 394 1116
e 96 108 1975
e 112 214 296
e 67 210 5937
e 56 91 959
e 12 170 8933
e 310 336 9594
e 14 230 5722
e 175 223 7987
e 279 490 4182
e 156 299 1637
e 237 400 4678
e 280 388 7583
e 176 414 6189
e 240 267 87
e 251 423 3074
e 192 260 8554
e 5 240 3221
e 15 249 7373
e 104 354 9088
e 202 350 9683
e 94 450 4112
e 48 249 5302
e 20 190 3579
e 17 351 6085
e 44 162 1847
e 335 401 8896
e 198 289 5347
e 7 156 3426
e 21 374 2924
e 171 455 6431
e 55 217 2666
e 151 299 7352
e 477 485 3899
e 221 228 9201
e 254 308 7228
e 207 454 2777
e 32 357 4083
e 48 204 5339
e 391 431 50
e 164 266 6270
e 323 349 5072
e 80 233 9619
e 305 454 2398
e 9 417 9843
e 72 279 5279
e 444 456 3866
e 84 271 3186
e 244 415 4493
e 112 498 7174
e 107 227 9842
e 236 310 7933
e 115 139 4532
e 151 198 9332
e 110 462 6346
e 296 500 4676
e 59 121 8185
e 328 337 1231
e 201 251 9125
e 55 406 7872
e 280 477 8500
e 353 448 9619
e 394 400 255
e 257 428 6884
e 37 473 7028
e 371 470 2498
e 304 413 7222
e 278 288 8624
e 142 298 5613
e 63 357 3681
e 75 90 6900
e 158 430 4224
e 183 370 5142
e 1 421 4365
e 117 452 1955
e 274 424 8476
e 32 306 7857
e 381 401 2966
e 41 215 7222
e 142 220 6009
e 426 470 869
e 80 270 6796
e 12 332 919
e 84 452 2153
e 33 84 1499
e 189 454 7566
e 192 483 9717
e 83 366 8336
e 101 496 3392
e 196 380 4235
e 1 453 9941
e 114 220 744
e 248 363 2525
e 72 217 6262
e 91 243 4564
e 122 315 6454
e 120 210 6262
e 31 47 9826
e 170 407 9252
e 189 195 7470
e 239 349 9392
e 107 159 1716
e 274 288 4760
e 141 351 1880
e 394 425 6739
e 135 370 495
e 98 480 6816
e 134 257 4113
e 68 250 4653
e 98 407 5133
e 298 466 7574
e 90 226 2415
e 37 459 8631
e 130 319 305
e 200 207 5400
e 175 195 3993
e 224 295 9494
e 196 471 6052
e 12 119 9567
e 280 381 6053
e 59 317 8288
e 1 111 1397
e 284 420 8367
e 342 393 9409
e 235 305 4194
e 57 178 6696
e 242 273 6500
e 231 289 1771
e 169 471 5261
e 20 287 2359
e 296 467 9327
e 262 351 30
e 182 203 1554
e 8 480 559
e 370 487 7857
e 143 489 504
e 310 315 4438
e 366 483 689
e 165 166 9966
e 443 481 9484
e 47 413 8951
e 29 408 15
e 221 475 3690
e 266 456 1948
e 51 289 3805
e 134 397 4841
e 147 500 3587
e 87 241 5506
e 24 136 8971
e 33 304 5172
e 162 384 4000
e 105 167 5317
e 199 345 775
e 10 20 5101
e 289 394 5399
e 46 148 21
e 77 500 7607
e 56 425 9182
e 69 381 3365
e 99 394 3276
e 50 491 466
e 71 427 6025
e 208 465 5038
e 339 494 8437
e 239 249 6048
e 134 273 4640
e 244 294 9243
e 74 477 5537
e 141 228 3995
e 8 309 9918
e 127 308 923
e 256 428 7958
e 128 138 6380
e 17 322 6177
e 50 389 5324
e 4 448 3208
e 266 462 5224
e 49 272 3026
e 114 475 3669
e 25 437 1600
e 87 97 9076
e 239 252 4620
e 125 165 6227
e 157 212 3580
e 306 497 1272
e 371 414 1299
e 288 371 3654
e 180 493 7413
e 213 462 1851
e 111 279 1663
e 250 365 6412
e 319 368 8532
e 25 285 637
e 481 493 7642
e 171 332 7729
e 122 221 5698
e 32 109 8774
e 178 268 1348
e 5 159 4786
e 355 495 8660
e 118 361 9649
e 441 490 4177
e 22 221 2562
e 38 339 204
e 305 433 7296
e 43 166 4639
e 96 187 5977
e 68 186 987
e 333 463 9608
e 281 306 6210
e 92 386 8824
e 260 338 7843
e 457 465 7067
e 194 398 9110
e 134 459 4588
e 456 466 8014
e 72 489 5947
e 21 472 6822
e 276 425 2207
e 265 412 449
e 55 136 6622
e 39 278 7892
e 1 132 6133
e 98 308 725
e 291 382 4382
e 48 104 110
e 335 400 4880
e 49 390 5284
e 141 271 9322
e 417 491 5769
e 112 235 5040
e 134 165 3637
e 169 349 1303
e 70 177 7058
e 251 303 3569
e 97 374 1632
e 174 243 7221
e 171 393 1852
e 77 414 4100
e 76 240 8052
e 171 369 7499
e 51 309 5855
e 78 281 2525
e 52 433 5643
e 117 414 4683
e 113 380 1085
e 8 250 4131
e 170 239 3017
e 20 398 485
e 271 327 3624
e 118 164 6536
e 450 494 4299
e 261 314 7361
e 56 122 5124
e 112 255 9867
e 32 196 611
e 353 439 6324
e 228 269 9029
e 100 344 7867
e 39 464 828
e 25 46 7315
e 237 463 5399
e 80 464 1917
e 202 219 2189
e 133 282 42
e 78 143 6244
e 4 362 2385
e 199 438 9519
e 27 118 503
e 193 263 8808
e 314 494 4144
e 389 443 3501
e 95 333 1727
e 48 311 8436
e 75 355 8789
e 189 497 5707
e 123 236 1149
e 313 451 6554
e 95 255 2597
e 279 372 2614
e 27 280 7611
e 129 404 3471
e 134 465 7963
e 102 324 136
e 407 494 8112
e 18 83 657
e 216 465 3557
e 204 300 3099
e 189 212 2252
e 119 150 183
e 264 444 5523
e 67 100 2623
e 116 244 42
e 152 263 6315
e 303 324 6905
e 61 250 4667
e 53 162 4368
e 34 411 515
e 159 368 6152
e 122 274 8695
e 144 161 8425
e 120 165 6160
e 278 498 8337
e 164 371 6611
e 76 160 508
e 37 430 9153
e 297 465 3979
e 211 281 4100
e 110 276 5019
e 87 332 1363
e 193 266 4324
e 193 204 9732
e 15 31 4068
e 244 379 7845
e 355 433 3338
e 21 174 4900
e 338 412 5504
e 46 225 6691
e 117 474 5520
e 402 453 861
e 183 260 1816
e 393 481 4892
e 74 369 2278
e 302 308 997
e 94 199 6835
e 14 195 3602
e 213 314 6138
e 235 460 8036
e 87 405 9395
e 44 374 4197
e 93 358 6223
e 110 192 4314
e 288 412 2766
e 355 498 9631
e 23 35 4572
e 384 394 2640
e 326 476 2775
e 85 300 1876
