c random 100 vertices, 2475 edges, seed = 1
g 100 2475
e 49 84 4313
e 33 77 3728
e 6 25 7551
e 34 70 969
e 28 43 8033
e 42 86 8536
e 80 81 6473
e 3 84 5283
e 39 98 8910
e 30 95 4833
e 2 52 851
e 4 89 2927
e 12 33 9942
e 9 15 8255
e 15 48 6382
e 8 41 9848
e 6 16 8859
e 38 59 5600
e 21 66 5842
e 32 45 2357
e 11 67 7517
e 33 55 9026
e 15 84 2061
e 16 43 6950
e 7 15 9979
e 32 47 9817
e 49 56 7459
e 10 20 8918
e 15 23 5925
e 16 76 7672
e 47 58 5037
e 37 90 1816
e 13 50 3707
e 19 65 2889
e 18 57 8988
e 14 42 8438
e 75 98 144
e 19 30 562
e 10 37 1667
e 53 95 4935
e 21 64 1688
e 10 54 8922
e 23 24 2387
e 32 60 4982
e 24 37 6875
e 33 83 2476
e 53 84 5848
e 76 92 5912
e 28 29 1587
e 13 33 1501
e 32 41 4411
e 2 82 6169
e 66 72 5331
e 5 82 1398
e 4 100 6991
e 15 39 9828
e 29 83 6008
e 30 75 2767
e 5 51 9972
e 19 78 1948
e 15 70 9189
e 26 76 7498
e 45 80 1981
e 1 88 5020
e 38 43 8559
e 31 49 7180
e 30 63 6069
e 74 76 3096
e 31 64 5006
e 12 14 9705
e 65 94 1303
e 26 62 8498
e 65 84 868
e 10 63 7602
e 35 76 3643
e 42 77 7283
e 51 81 1935
e 35 65 1225
e 59 84 8490
e 8 12 350
e 57 85 6443
e 27 41 7098
e 30 72 224
e 7 59 4173
e 2 56 9189
e 3 68 9516
e 82 93 7248
e 80 87 5743
e 20 38 3430
e 28 88 8524
e 10 53 8586
e 19 27 9459
e 34 84 6623
e 32 35 1517
e 3 27 5476
e 2 51 9983
e 17 43 9941
e 78 81 436
e 75 81 7654
e 23 30 4027
e 42 81 7572
e 5 84 7092
e 60 92 7251
e 11 89 5739
e 3 97 3090
e 1 44 8957
e 68 82 5402
e 50 94 7554
e 35 100 3386
e 35 73 5071
e 72 83 8545
e 53 54 6429
e 87 89 7878
e 51 95 2777
e 39 62 1918
e 62 79 4313
e 20 90 3605
e 16 62 524
e 74 86 3195
e 8 57 8445
e 5 46 3855
e 5 27 4213
e 14 34 8275
e 43 68 4038
e 60 61 9153
e 6 82 7721
e 13 39 2960
e 38 39 6600
e 56 94 5962
e 41 98 536
e 91 97 5437
e 53 80 209
e 72 76 1427
e 75 97 6505
e 41 52 4876
e 3 46 9647
e 19 33 1012
e 52 87 4576
e 15 21 1071
e 42 92 4017
e 62 82 9475
e 23 63 9415
e 26 67 7511
e 34 62 8344
e 19 57 7279
e 46 58 9685
e 14 53 4095
e 64 81 1556
e 30 51 6943
e 67 79 374
e 42 73 9938
e 34 64 2123
e 9 37 9803
e 33 78 3286
e 18 100 4300
e 8 25 506
e 34 51 7551
e 17 64 4873
e 47 100 6188
e 52 83 1041
e 18 59 5262
e 65 100 7716
e 63 97 9011
e 27 57 6828
e 67 75 6190
e 58 75 5014
e 52 62 827
e 10 79 3935
e 4 41 1186
e 22 54 8994
e 39 67 8470
e 45 56 2388
e 26 94 7293
e 85 87 6824
e 22 82 2435
e 47 50 529
e 55 81 1303
e 13 71 6804
e 36 93 3577
e 14 16 6609
e 18 23 9069
e 15 42 7608
e 12 17 9063
e 43 95 3301
e 26 31 3017
e 55 73 4409
e 28 46 9425
e 4 12 7095
e 49 51 7350
e 80 86 8153
e 53 92 3361
e 11 31 7561
e 20 88 1631
e 67 98 992
e 21 41 5887
e 13 79 6725
e 79 85 4996
e 18 34 8036
e 54 83 6841
e 17 65 3141
e 58 87 6060
e 14 25 1522
e 68 73 2672
e 39 96 449
e 15 66 4509
e 1 65 3973
e 45 48 3661
e 40 97 4566
e 18 86 1344
e 11 71 1112
e 40 42 4704
e 14 39 9962
e 44 93 7071
e 36 43 9558
e 69 97 4546
e 9 88 108
e 31 52 1829
e 80 96 8892
e 77 83 7748
e 35 37 2689
e 62 73 6936
e 1 94 8445
e 14 31 3505
e 31 92 4342
e 3 85 4880
e 62 78 1940
e 14 55 74
e 77 85 6173
e 80 90 9931
e 27 48 5349
e 18 76 4973
e 18 55 3170
e 71 80 1813
e 51 89 928
e 4 38 7675
e 2 67 101
e 63 78 4384
e 6 67 1654
e 38 66 319
e 63 86 1636
e 24 77 4050
e 4 30 6463
e 47 49 436
e 43 63 4083
e 11 83 8448
e 45 60 1640
e 69 96 4283
e 49 57 3782
e 60 85 299
e 2 10 3355
e 47 92 4370
e 10 72 1064
e 19 61 6840
e 46 54 5104
e 29 39 7968
e 47 86 9022
e 26 34 314
e 83 98 2394
e 1 9 4954
e 1 92 8440
e 14 85 8328
e 1 86 421
e 27 51 7198
e 43 66 6570
e 18 56 1584
e 32 42 400
e 62 94 3805
e 24 84 3822
e 46 97 5162
e 73 76 7187
e 66 93 8965
e 8 53 390
e 68 72 3910
e 76 88 7534
e 36 84 8968
e 26 79 5717
e 79 86 2890
e 18 52 8140
e 25 61 6418
e 93 100 841
e 5 9 6894
e 32 33 7579
e 1 38 2257
e 56 97 9629
e 4 53 6615
e 12 23 5722
e 84 96 2370
e 1 6 950
e 15 24 5006
e 10 14 323
e 5 48 9265
e 3 49 7558
e 1 70 5191
e 76 96 5520
e 45 76 3460
e 7 16 9706
e 28 97 3581
e 46 76 5209
e 21 83 4439
e 9 12 1314
e 12 98 9834
e 65 81 5379
e 78 87 5675
e 9 38 6606
e 11 32 2613
e 24 63 9845
e 25 41 6174
e 50 73 611
e 16 55 5664
e 18 31 5592
e 39 93 4367
e 47 96 522
e 16 82 491
e 19 36 2891
e 44 48 7593
e 63 68 8368
e 24 25 1760
e 59 85 5421
e 26 52 7543
e 79 96 441
e 27 71 5620
e 38 85 9490
e 32 59 7331
e 30 48 9094
e 10 67 8046
e 49 94 345
e 17 63 8465
e 38 92 8471
e 31 33 1194
e 9 72 4980
e 64 65 2731
e 58 61 5592
e 80 85 9972
e 40 58 8158
e 7 40 9342
e 20 51 4628
e 89 96 3134
e 21 86 4688
e 34 63 8806
e 57 76 3789
e 36 38 4558
e 35 36 4850
e 6 18 7857
e 10 24 7762
e 9 40 4614
e 20 42 7393
e 25 99 3926
e 50 68 9522
e 8 11 190
e 34 97 2439
e 16 25 6454
e 4 25 1946
e 17 49 5198
e 71 97 6272
e 15 90 4692
e 1 50 8791
e 65 75 1034
e 23 72 1973
e 52 95 3255
e 8 65 2934
e 18 47 7565
e 3 34 4861
e 3 6 4369
e 38 69 3653
e 54 72 6511
e 42 44 5992
e 24 46 5379
e 6 88 8389
e 23 27 1717
e 91 99 173
e 51 94 209
e 1 58 2917
e 22 97 4713
e 22 91 6797
e 8 99 3040
e 56 68 3026
e 2 38 76
e 17 90 619
e 8 14 9100
e 45 91 4095
e 25 36 2608
e 2 28 1371
e 55 98 421
e 45 65 4379
e 2 46 5448
e 30 69 3748
e 50 51 7875
e 2 88 6221
e 88 95 2866
e 50 67 9862
e 36 59 6116
e 39 85 1869
e 77 93 5991
e 13 70 9228
e 41 67 1525
e 80 92 157
e 61 94 267
e 33 43 3130
e 31 68 3588
e 17 75 223
e 23 26 9163
e 53 91 2042
e 51 84 5367
e 23 84 5172
e 34 43 5281
e 32 80 7757
e 6 92 2577
e 11 45 4249
e 7 90 6494
e 16 72 1377
e 2 63 794
e 68 99 6298
e 56 60 8221
e 15 83 3951
e 10 33 5528
e 19 48 6140
e 28 95 7787
e 1 20 5242
e 51 75 5275
e 9 82 5623
e 15 86 8888
e 24 58 4583
e 30 64 5029
e 21 38 7951
e 87 93 8597
e 27 86 7179
e 43 67 5030
e 24 94 327
e 45 75 706
e 11 21 9414
e 73 83 1437
e 53 56 3742
e 19 20 5378
e 9 80 3374
e 15 61 5190
e 78 98 6092
e 43 52 3375
e 14 69 7956
e 47 60 6260
e 54 88 7593
e 54 90 5682
e 4 92 6381
e 55 95 7509
e 41 99 9765
e 34 57 4277
e 30 82 1238
e 21 58 1774
e 22 51 716
e 17 94 4416
e 13 42 8585
e 25 59 9278
e 44 65 7906
e 11 74 3143
e 76 95 6494
e 28 70 3891
e 28 99 6580
e 83 94 4971
e 18 50 2244
e 85 90 6796
e 11 12 2351
e 59 91 5922
e 27 69 8921
e 11 52 9695
e 26 36 3222
e 36 37 8848
e 11 42 5654
e 64 98 8525
e 60 91 2643
e 32 75 6554
e 61 75 9010
e 14 98 8072
e 75 76 8988
e 48 73 1460
e 12 45 604
e 8 27 2079
e 48 57 292
e 40 94 2554
e 47 66 7112
e 72 93 5726
e 47 72 3608
e 3 56 9310
e 31 57 1251
e 91 96 7010
e 79 90 7557
e 6 81 1208
e 20 99 8313
e 11 76 5050
e 67 87 3572
e 31 88 8124
e 9 42 3532
e 26 81 5741
e 45 83 5179
e 8 17 1095
e 12 76 1213
e 67 97 5709
e 34 36 809
e 75 88 778
e 40 56 8298
e 38 100 7736
e 79 88 9279
e 23 88 6250
e 40 55 8504
e 50 89 3201
e 50 84 593
e 13 49 7547
e 51 80 1516
e 97 98 7288
e 21 27 6873
e 17 32 4554
e 67 99 7150
e 53 77 5484
e 28 100 9220
e 2 54 8807
e 32 78 3356
e 4 84 1547
e 40 43 5331
e 91 100 7430
e 5 20 3453
e 16 99 1724
e 44 79 1071
e 44 80 4455
e 67 71 4583
e 15 87 8743
e 7 75 1226
e 33 51 8197
e 33 62 4609
e 59 77 4120
e 37 86 827
e 32 51 6700
e 26 55 8405
e 36 73 7984
e 3 77 8279
e 37 85 5472
e 29 71 5469
e 4 99 6412
e 25 42 1797
e 14 63 9356
e 82 90 5574
e 1 43 1420
e 24 56 5773
e 32 77 1805
e 23 42 8719
e 10 70 8925
e 80 97 831
e 12 20 8583
e 52 54 32
e 84 100 4188
e 54 67 1982
e 18 92 365
e 1 93 8695
e 36 80 5500
e 20 45 9362
e 26 48 9071
e 43 65 6814
e 22 55 9619
e 27 47 9406
e 53 70 5694
e 35 96 2097
e 17 80 6756
e 54 68 4406
e 66 75 9225
e 16 90 2536
e 6 19 5699
e 12 68 9779
e 68 84 341
e 5 95 4177
e 57 97 6772
e 1 42 730
e 62 69 1786
e 28 96 5850
e 60 80 5869
e 5 43 2809
e 66 67 2480
e 13 52 9028
e 49 66 3550
e 34 42 1146
e 24 72 1032
e 4 73 1227
e 5 18 8198
e 89 100 5045
e 22 48 576
e 8 100 55
e 66 81 393
e 77 99 8049
e 67 91 3926
e 26 71 2707
e 39 65 493
e 4 48 3208
e 62 66 5224
e 25 37 1600
e 87 97 9076
e 39 52 4620
e 25 65 6227
e 6 97 1272
e 14 71 1299
e 71 88 3654
e 80 93 7413
e 13 62 1851
e 50 65 6412
e 19 68 8532
e 25 85 637
e 81 93 7642
e 21 22 5698
e 5 59 4786
e 18 61 9649
e 41 90 4177
e 68 86 987
e 33 63 9608
e 38 60 7843
e 57 65 7067
e 94 98 9110
e 56 66 8014
e 21 72 6822
e 25 76 2207
e 12 65 449
e 36 55 6622
e 39 78 7892
e 1 32 6133
e 82 91 4382
e 49 90 5284
e 41 71 9322
e 12 35 5040
e 70 77 7058
e 74 97 1632
e 43 74 7221
e 14 77 4100
e 40 76 8052
e 69 71 7499
e 9 51 5855
e 33 52 5643
e 13 80 1085
e 39 70 3017
e 20 98 485
e 18 64 6536
e 14 61 7361
e 22 56 5124
e 12 55 9867
e 28 69 9029
e 25 46 7315
e 37 63 5399
e 64 80 1917
e 2 19 2189
e 43 78 6244
e 38 99 9519
e 18 27 503
e 43 89 3501
e 33 95 1727
e 89 97 5707
e 23 36 1149
e 13 51 6554
e 72 79 2614
e 27 80 7611
e 4 29 3471
e 7 94 8112
e 18 83 657
e 16 65 3557
e 12 89 2252
e 19 50 183
e 44 64 5523
e 16 44 42
e 52 63 6315
e 3 24 6905
e 50 61 4667
e 11 34 515
e 59 68 6152
e 22 74 8695
e 44 61 8425
e 20 65 6160
e 65 97 3979
e 11 81 4100
e 10 76 5019
e 32 87 1363
e 4 93 9732
e 21 74 4900
e 12 38 5504
e 2 53 861
e 60 83 1816
e 69 74 2278
e 2 8 997
e 94 99 6835
e 14 95 3602
e 13 14 6138
e 35 60 8036
e 5 87 9395
e 44 74 4197
e 58 93 6223
e 10 92 4314
e 23 35 4572
e 20 31 6326
e 26 43 1692
e 2 6 3819
e 12 34 287
e 27 46 8134
e 2 31 8529
e 25 89 6117
e 4 94 8049
e 32 94 6813
e 2 34 2506
e 1 14 6214
e 1 99 7337
e 42 90 3110
e 50 69 401
e 7 89 6661
e 21 78 7573
e 7 49 6151
e 2 70 1158
e 27 90 9905
e 22 43 2097
e 43 57 9619
e 54 69 5221
e 8 75 5362
e 55 57 2870
e 24 83 2163
e 30 80 1887
e 32 34 5543
e 43 92 72
e 6 64 5607
e 54 66 4913
e 75 99 5570
e 26 56 1170
e 20 93 9626
e 39 100 6311
e 20 55 5319
e 48 71 6416
e 98 100 2418
e 9 47 1180
e 46 86 3203
e 10 46 6016
e 82 86 9840
e 39 58 1108
e 29 82 7644
e 35 69 2850
e 34 54 28
e 50 59 3370
e 13 84 3681
e 37 45 4249
e 14 52 658
e 42 91 1534
e 53 69 8029
e 6 11 4843
e 23 58 1404
e 25 56 9398
e 4 86 5077
e 63 65 8670
e 25 44 6670
e 46 71 6465
e 15 57 319
e 46 100 9606
e 51 86 4798
e 36 51 8739
e 78 99 4921
e 22 40 1608
e 60 71 6548
e 18 68 5253
e 30 65 8697
e 1 89 2016
e 29 94 8157
e 87 99 8359
e 9 68 9391
e 42 63 9660
e 49 92 5471
e 2 25 312
e 44 85 9780
e 26 37 7466
e 25 96 7825
e 48 75 350
e 28 33 5745
e 17 26 2989
e 71 85 8658
e 4 21 4523
e 9 11 1079
e 5 42 7941
e 18 37 1752
e 52 67 2405
e 52 92 5256
e 18 89 3369
e 37 47 1168
e 40 98 173
e 27 75 7051
e 7 62 4625
e 38 96 3208
e 59 97 3533
e 1 17 9422
e 21 60 287
e 90 92 4615
e 92 96 1024
e 53 89 513
e 17 57 4012
e 26 51 1590
e 52 88 5907
e 67 83 4838
e 11 55 902
e 17 78 8210
e 60 94 8291
e 24 89 6215
e 17 93 6941
e 62 72 345
e 45 74 4628
e 63 66 8486
e 9 81 4194
e 10 34 3758
e 45 99 8695
e 27 81 3939
e 42 66 2477
e 72 85 9754
e 25 92 7401
e 17 62 9505
e 49 77 8023
e 47 74 5858
e 4 17 2079
e 62 68 2895
e 19 74 3169
e 27 77 3155
e 13 67 447
e 18 30 5241
e 5 90 3605
e 66 82 3158
e 20 40 1979
e 47 56 5592
e 77 84 8428
e 64 72 8157
e 53 68 3897
e 40 62 373
e 52 65 4661
e 61 76 4908
e 31 36 7497
e 15 63 8531
e 31 37 1716
e 6 13 3042
e 81 91 8180
e 17 87 7909
e 45 97 9013
e 60 86 328
e 22 42 7101
e 13 48 5505
e 34 88 3454
e 5 25 8440
e 26 29 1796
e 12 47 3693
e 55 56 8887
e 23 96 4389
e 24 32 9267
e 25 72 8458
e 4 14 8591
e 78 86 6849
e 86 91 4189
e 31 97 663
e 15 36 6447
e 26 69 2379
e 30 84 1301
e 34 40 4135
e 54 57 3780
e 32 56 9401
e 76 91 7765
e 24 54 3062
e 2 48 2137
e 2 9 546
e 28 67 6301
e 15 18 1908
e 81 98 9428
e 49 97 1786
e 69 95 9384
e 33 86 2924
e 22 44 4030
e 88 93 8370
e 33 44 769
e 51 96 3829
e 75 96 5810
e 27 54 1532
e 83 86 2758
e 71 91 5440
e 6 32 6407
e 33 65 6737
e 38 82 3293
e 14 64 139
e 62 99 7287
e 13 94 9759
e 75 78 9941
e 41 51 2767
e 49 74 615
e 28 71 2222
e 1 13 681
e 58 97 7877
e 30 46 1321
e 31 59 4801
e 38 64 111
e 5 62 3865
e 80 89 5365
e 4 83 4496
e 70 100 6453
e 25 49 9522
e 14 44 2126
e 49 99 3103
e 10 39 6003
e 6 56 7806
e 66 87 8998
e 25 35 5556
e 13 83 7674
e 43 88 7731
e 89 93 7017
e 13 28 8738
e 23 73 3269
e 58 88 6110
e 57 61 205
e 81 87 4976
e 20 81 90
