c random 500 vertices, 5000 edges, seed = 3
g 500 5000
e 44 165 9461
e 152 284 1426
e 63 312 5471
e 325 426 6992
e 323 384 3455
e 90 444 9512
e 182 286 7567
e 370 493 6
e 297 333 9198
e 228 275 2443
e 315 471 2477
e 273 390 5013
e 70 187 5765
e 188 330 336
e 42 360 5989
e 255 349 2636
e 131 400 6865
e 41 277 8359
e 48 187 3668
e 19 249 2084
e 243 298 8905
e 150 185 6585
e 335 345 8240
e 279 422 4639
e 51 320 5214
e 144 489 6642
e 358 486 4479
e 50 456 8472
e 346 438 1283
e 25 86 9522
e 216 455 4255
e 4 56 3448
e 40 384 5385
e 433 459 8817
e 68 310 6159
e 95 409 9581
e 132 338 7272
e 28 468 4327
e 155 399 4523
e 46 208 9580
e 269 432 3156
e 246 382 3338
e 20 68 1992
e 190 414 3730
e 16 281 6632
e 9 232 5656
e 182 439 9002
e 39 76 3952
e 38 486 8024
e 223 270 7070
e 368 441 1214
e 272 367 8796
e 65 407 8217
e 21 314 5656
e 367 470 1820
e 54 108 2831
e 139 450 1434
e 20 399 6106
e 271 281 2091
e 239 339 1808
e 121 254 7311
e 50 374 265
e 245 456 7926
e 248 424 1907
e 113 190 731
e 57 252 2242
e 122 491 4475
e 234 324 6827
e 38 404 797
e 307 493 9868
e 38 86 2048
e 205 488 1629
e 432 447 444
e 15 360 15
e 79 468 5953
e 15 123 3507
e 62 274 5608
e 352 444 7031
e 259 423 4783
e 144 258 5282
e 401 486 4508
e 65 265 6531
e 32 306 9889
e 40 324 843
e 149 150 6434
e 124 280 562
e 85 412 6880
e 35 130 8845
e 72 317 4407
e 99 121 6989
e 171 280 8434
e 37 155 9444
e 198 471 1258
e 317 499 7030
e 148 262 7020
e 22 321 1505
e 138 225 57
e 195 326 8521
e 190 321 3520
e 20 227 7979
e 319 439 3043
e 42 110 5491
e 66 211 1192
e 124 457 887
e 180 305 2621
e 203 286 5484
e 153 365 8992
e 401 471 5377
e 26 250 2703
e 261 285 1709
e 80 473 8525
e 343 466 3065
e 70 227 6439
e 190 387 7886
e 331 358 884
e 142 221 9638
e 115 396 2279
e 414 462 3820
e 316 382 3707
e 150 190 4709
e 259 366 5167
e 31 225 6616
e 134 138 319
e 60 327 5414
e 1 315 7397
e 92 308 8073
e 270 393 6009
e 58 312 1606
e 322 468 3861
e 19 114 8751
e 249 329 6108
e 225 446 8219
e 259 393 6966
e 103 120 2876
e 299 391 4389
e 351 402 1853
e 268 421 6180
e 39 152 7972
e 24 89 7646
e 240 303 527
e 282 332 3139
e 277 315 6265
e 19 118 5053
e 341 424 3292
e 417 500 2983
e 106 227 4329
e 232 282 2472
e 85 427 2036
e 66 126 2150
e 180 223 9201
e 389 421 3011
e 292 420 9999
e 407 446 2950
e 94 131 8343
e 204 210 4574
e 149 191 3174
e 269 347 4507
e 344 405 4622
e 3 227 8588
e 43 286 6234
e 254 345 8941
e 272 298 9900
e 171 224 2070
e 115 469 551
e 93 494 6749
e 28 423 534
e 112 382 5963
e 62 312 9932
e 195 366 9642
e 171 485 2586
e 63 365 777
e 135 342 6498
e 381 494 9157
e 297 403 4258
e 62 92 6539
e 22 143 8149
e 128 440 9968
e 25 340 3523
e 16 117 1565
e 215 295 8345
e 27 310 993
e 379 399 9707
e 122 269 4380
e 95 144 1086
e 354 423 5281
e 58 489 2244
e 147 209 8564
e 122 283 5701
e 426 433 1090
e 101 254 1574
e 206 385 4837
e 64 262 3370
e 161 344 314
e 29 326 6032
e 104 375 462
e 59 191 5889
e 16 114 4099
e 86 308 5490
e 12 440 3917
e 5 208 4282
e 281 348 2162
e 9 87 9640
e 280 420 4493
e 227 492 9140
e 34 352 7041
e 87 328 1470
e 136 192 6195
e 241 334 6895
e 427 499 7834
e 8 445 2101
e 459 465 6290
e 118 344 5286
e 23 349 2018
e 387 422 3234
e 256 375 9821
e 159 372 3120
e 191 196 5337
e 269 323 1934
e 189 345 6846
e 189 382 7406
e 35 49 7142
e 216 409 1193
e 435 447 2097
e 43 271 8698
e 30 159 1060
e 170 335 7739
e 97 174 2872
e 198 206 6158
e 59 97 7437
e 32 97 7716
e 42 248 4235
e 360 483 6595
e 30 160 1299
e 41 324 4645
e 314 445 7698
e 188 496 6017
e 44 194 53
e 89 313 898
e 345 456 8277
e 421 499 4247
e 243 373 6653
e 97 471 8016
e 32 415 2196
e 62 85 3165
e 427 495 2420
e 10 128 9354
e 136 358 4927
e 59 111 2560
e 38 83 9379
e 460 467 4218
e 65 185 8808
e 230 430 3040
e 22 280 2663
e 223 236 1093
e 37 406 3113
e 89 193 5476
e 192 390 9815
e 173 440 4588
e 332 500 2174
e 53 182 3689
e 333 430 3856
e 330 500 7126
e 158 252 7607
e 84 174 1875
e 46 268 8301
e 371 389 4328
e 83 311 45
e 153 183 6688
e 70 261 7336
e 273 309 6439
e 47 412 618
e 108 401 4642
e 348 404 6843
e 69 340 9689
e 244 472 4999
e 296 500 2338
e 108 340 5664
e 242 429 3861
e 255 441 4315
e 199 406 5377
e 126 500 1242
e 58 491 8715
e 174 475 6895
e 192 353 4258
e 11 312 6843
e 314 423 987
e 190 204 2865
e 310 336 4194
e 170 292 8444
e 236 364 4624
e 378 492 7317
e 147 208 1990
e 368 415 355
e 103 340 1530
e 31 144 5417
e 410 432 6869
e 78 199 3166
e 176 284 5618
e 292 465 3191
e 309 430 7048
e 237 484 8375
e 295 441 1911
e 47 476 2631
e 76 126 2521
e 36 37 2386
e 76 293 1417
e 63 71 3027
e 134 343 8384
e 306 351 9683
e 253 379 9422
e 366 408 4207
e 67 261 910
e 124 146 5626
e 65 66 3208
e 239 494 2899
e 188 477 4535
e 33 175 9565
e 171 395 7676
e 157 190 8528
e 118 301 734
e 105 496 7922
e 23 329 7870
e 30 290 1684
e 141 172 9201
e 384 499 3946
e 124 500 3378
e 40 465 6090
e 2 304 116
e 6 150 3807
e 11 444 1510
e 235 258 8415
e 100 315 7273
e 105 106 7641
e 347 420 2384
e 266 436 5778
e 172 271 7021
e 98 226 39
e 241 357 4460
e 373 388 9453
e 262 299 4789
e 198 401 9372
e 337 448 575
e 68 458 4401
e 147 354 1680
e 94 480 5100
e 75 500 1776
e 28 34 7467
e 174 472 8653
e 114 375 2406
e 204 434 5965
e 439 462 1929
e 78 375 3317
e 75 272 9699
e 283 405 8065
e 19 348 8453
e 208 432 6590
e 68 451 3277
e 150 285 4352
e 309 404 379
e 224 420 6748
e 5 406 381
e 43 172 1837
e 69 192 1277
e 103 366 2963
e 208 337 403
e 114 414 9912
e 68 448 2826
e 367 448 4217
e 237 341 4600
e 405 493 3722
e 40 237 5210
e 151 298 1047
e 340 465 4887
e 436 461 2227
e 40 222 6766
e 205 443 2761
e 370 494 8256
e 71 262 518
e 399 480 5595
e 147 192 8651
e 51 158 1318
e 82 411 1750
e 57 397 7617
e 226 369 8407
e 139 390 2789
e 184 259 9457
e 308 377 6479
e 380 430 4334
e 53 354 3737
e 56 351 8314
e 15 245 1027
e 16 112 5758
e 40 224 8053
e 8 199 9672
e 90 269 6874
e 27 70 6085
e 170 327 485
e 59 200 8616
e 104 245 7445
e 155 280 7516
e 41 349 2485
e 264 456 7218
e 287 498 3869
e 201 462 9348
e 91 281 7752
e 35 294 9031
e 41 132 5101
e 56 376 2178
e 13 100 5500
e 276 352 9711
e 67 337 3079
e 72 422 3467
e 176 448 6247
e 9 196 1570
e 180 248 1371
e 217 253 4215
e 25 398 439
e 290 498 3671
e 177 373 5135
e 39 210 1429
e 1 48 8807
e 101 128 9168
e 253 493 3069
e 310 346 2789
e 265 462 4351
e 387 388 1738
e 22 298 6782
e 321 494 2232
e 56 498 877
e 265 459 2797
e 361 382 2183
e 157 186 377
e 67 487 2681
e 21 456 5335
e 316 478 4193
e 410 437 9430
e 407 460 8953
e 147 288 2181
e 386 460 4036
e 120 313 6127
e 30 222 9622
e 75 371 2384
e 36 280 5159
e 292 498 801
e 437 482 8951
e 359 405 1862
e 255 269 4018
e 138 381 3560
e 118 278 9360
e 321 486 2646
e 138 311 2256
e 264 495 4787
e 11 289 7221
e 268 463 6351
e 45 464 9508
e 161 500 5452
e 148 173 2745
e 34 138 1724
e 234 492 1458
e 83 162 9176
e 239 487 1497
e 26 349 1473
e 163 239 7754
e 32 368 2875
e 61 234 5797
e 199 303 2895
e 218 423 1298
e 49 500 5888
e 95 398 9540
e 197 493 7877
e 147 318 1685
e 51 429 3981
e 62 417 8034
e 288 379 3356
e 123 479 7917
e 70 450 8527
e 377 446 5937
e 231 459 8423
e 73 168 1188
e 27 220 9173
e 358 440 6796
e 58 449 252
e 48 396 7722
e 93 408 9847
e 198 289 6882
e 8 317 530
e 21 287 1035
e 234 327 9168
e 404 459 6869
e 303 411 3683
e 269 487 1298
e 15 84 2957
e 105 109 30
e 167 335 4475
e 71 227 2338
e 446 456 9655
e 363 478 4933
e 256 315 3005
e 428 466 5983
e 35 442 1553
e 17 147 2404
e 5 192 9073
e 146 311 2172
e 220 343 9941
e 167 329 9684
e 35 437 856
e 432 459 7597
e 230 235 6705
e 171 329 9597
e 192 364 3812
e 319 413 1597
e 127 373 1242
e 317 457 8843
e 175 427 9240
e 427 439 8329
e 146 215 8824
e 230 249 1208
e 83 371 5012
e 156 376 6764
e 6 62 4884
e 144 369 3961
e 28 98 6389
e 277 452 9658
e 138 180 3517
e 135 236 9589
e 281 367 7993
e 66 378 6708
e 314 380 1060
e 395 464 8567
e 143 349 2274
e 76 424 3647
e 240 356 8537
e 129 276 81
e 406 492 4666
e 150 151 5516
e 368 467 9628
e 167 419 511
e 23 467 4897
e 1 165 5011
e 76 101 3683
e 234 378 1783
e 81 257 5309
e 82 467 9149
e 166 459 5872
e 7 476 837
e 214 380 3315
e 133 159 2557
e 61 188 1583
e 50 124 460
e 153 280 4862
e 214 437 6616
e 26 334 426
e 54 130 7499
e 41 452 4440
e 238 443 4722
e 249 295 1379
e 17 170 2682
e 87 369 3694
e 442 480 4289
e 178 495 4535
e 105 316 4813
e 164 429 4767
e 44 288 8471
e 122 391 764
e 211 337 1497
e 54 131 8749
e 427 468 7825
e 286 448 5769
e 275 464 8860
e 271 274 9299
e 74 493 4478
e 278 341 8811
e 118 472 8393
e 127 193 7075
e 14 245 8869
e 180 379 1897
e 46 441 1752
e 177 215 8327
e 23 151 1072
e 3 455 3089
e 241 497 6987
e 207 458 4291
e 148 163 8883
e 31 147 8897
e 199 387 481
e 167 491 5562
e 295 326 1804
e 227 401 9014
e 269 419 6456
e 191 334 72
e 14 281 8998
e 138 233 9404
e 134 237 5361
e 157 457 712
e 56 126 5821
e 35 83 8975
e 389 398 347
e 130 217 5626
e 157 422 8422
e 396 484 1757
e 33 477 2376
e 391 488 1245
e 21 392 2644
e 301 375 9599
e 11 368 5204
e 239 341 7390
e 347 444 5227
e 178 328 1501
e 135 347 6448
e 80 177 9102
e 279 325 7239
e 27 471 1098
e 125 379 5344
e 457 463 6028
e 77 285 7573
e 46 407 5404
e 127 244 6922
e 358 454 8757
e 77 250 3331
e 149 285 8657
e 146 196 3065
e 353 429 1660
e 245 410 6413
e 306 367 2265
e 17 410 5673
e 142 373 6750
e 329 442 1920
e 32 464 5883
e 5 236 5364
e 42 423 4823
e 157 433 1515
e 18 490 1334
e 244 462 6138
e 275 370 6442
e 81 149 645
e 202 457 8203
e 5 173 1534
e 1 85 4481
e 175 213 5158
e 4 210 7135
e 58 213 1510
e 263 344 322
e 70 186 7264
e 301 340 6619
e 159 391 5163
e 9 402 7442
e 160 343 9375
e 131 304 5890
e 345 410 7930
e 115 445 5289
e 177 480 5539
e 95 246 4313
e 148 372 7596
e 126 197 9653
e 63 141 3144
e 259 336 3071
e 447 484 1009
e 257 449 5466
e 228 254 3953
e 1 14 6805
e 159 404 9419
e 6 476 4613
e 450 476 1835
e 99 282 8949
e 258 304 2247
e 370 489 7429
e 81 185 4440
e 9 149 5999
e 9 253 9861
e 183 197 2608
e 143 306 5473
e 16 133 416
e 38 255 2946
e 337 459 1165
e 14 209 2393
e 23 143 5962
e 308 309 3623
e 26 396 9020
e 137 391 9981
e 409 444 1590
e 117 449 810
e 217 283 6036
e 372 423 7221
e 32 309 711
e 227 395 8686
e 3 316 7585
e 139 471 471
e 450 474 531
e 152 401 9485
e 130 323 9721
e 160 254 1954
e 52 86 5227
e 82 479 881
e 308 367 9606
e 50 54 1038
e 206 302 9370
e 369 451 6069
e 60 443 9905
e 42 288 5902
e 13 230 8722
e 150 432 1872
e 145 295 4731
e 331 359 1829
e 229 439 5144
e 132 327 1310
e 74 441 209
e 131 345 1838
e 84 241 2310
e 57 223 943
e 137 496 3210
e 111 228 3465
e 293 401 830
e 374 378 3656
e 289 344 3334
e 200 339 2860
e 182 397 9073
e 237 437 1223
e 13 268 3935
e 242 351 5319
e 223 500 8903
e 49 87 8212
e 93 477 9208
e 227 408 618
e 37 234 9646
e 199 398 5883
e 185 475 4362
e 200 279 8734
e 217 439 8799
e 154 416 4188
e 230 298 7264
e 377 408 4695
e 52 230 2083
e 6 373 894
e 51 363 2327
e 63 234 2745
e 54 372 8264
e 67 495 7782
e 259 408 4157
e 108 217 514
e 81 250 8975
e 48 344 156
e 13 404 8038
e 219 394 6072
e 391 481 2466
e 28 480 8773
e 31 407 158
e 138 395 418
e 279 345 7700
e 19 179 4711
e 168 339 5804
e 118 178 4878
e 41 267 2252
e 441 477 8420
e 27 497 8292
e 384 441 3395
e 230 304 7754
e 309 426 4211
e 326 397 5814
e 73 308 9516
e 302 422 1125
e 149 458 9421
e 361 454 5752
e 53 425 6972
e 51 496 1933
e 276 341 6023
e 55 84 6640
e 400 483 1324
e 7 354 7674
e 265 477 8756
e 5 169 8352
e 149 296 1945
e 149 374 4629
e 4 298 848
e 193 216 3961
e 220 391 2862
e 202 296 8813
e 34 176 1544
e 155 482 7933
e 267 294 9080
e 120 235 3393
e 311 340 5912
e 158 490 8512
e 241 450 7133
e 358 418 6036
e 95 189 9996
e 230 239 8783
e 151 469 5
e 32 170 4302
e 8 411 9832
e 88 477 7018
e 80 286 7758
e 29 462 7305
e 407 443 3779
e 19 80 3640
e 131 137 9664
e 369 435 9649
e 29 244 8565
e 181 407 4787
e 364 377 8584
e 134 164 9347
e 400 422 6617
e 401 490 5353
e 172 201 3938
e 84 378 7589
e 397 451 7636
e 103 212 4311
e 46 480 2691
e 125 447 714
e 191 348 9819
e 115 372 8718
e 231 379 8198
e 30 328 1893
e 29 123 5204
e 13 205 5691
e 42 472 7481
e 28 314 2249
e 26 446 1184
e 152 372 5880
e 129 290 7580
e 187 237 811
e 381 414 8921
e 338 421 6300
e 163 246 1094
e 157 368 8752
e 295 494 4892
e 75 344 4149
e 14 432 9006
e 314 424 9705
e 123 310 661
e 85 399 7251
e 163 197 1902
e 432 444 4895
e 325 472 5593
e 214 333 6469
e 48 65 236
e 119 402 4632
e 23 436 5673
e 118 264 9890
e 255 428 4490
e 258 341 5037
e 27 79 4504
e 13 110 1689
e 209 261 3496
e 97 444 7003
e 238 441 2539
e 264 471 629
e 117 383 6426
e 172 266 2285
e 172 306 5995
e 320 421 517
e 113 139 1298
e 147 181 8176
e 156 388 6063
e 262 405 1434
e 485 499 726
e 236 452 1659
e 36 218 9281
e 314 466 3818
e 439 476 2916
e 79 164 2247
e 147 227 7872
e 311 361 6657
e 27 191 5814
e 125 308 833
e 33 83 9314
e 130 211 9324
e 4 194 1728
e 34 280 2920
e 113 492 8440
e 292 456 2990
e 181 235 6614
e 172 472 4386
e 49 115 9750
e 132 294 2047
e 100 431 1549
e 20 447 7327
e 313 449 9698
e 123 266 6472
e 188 247 8141
e 10 153 3991
e 49 164 735
e 246 269 457
e 77 137 1474
e 275 445 7074
e 304 405 8034
e 216 341 7171
e 333 472 5109
e 57 302 4453
e 32 485 9699
e 228 464 8879
e 55 233 1745
e 288 314 406
e 117 140 6032
e 250 324 6593
e 55 146 5791
e 211 365 3448
e 227 451 8156
e 62 402 5531
e 62 107 3089
e 139 353 8114
e 326 486 3047
e 185 470 2363
e 144 355 354
e 147 487 415
e 21 427 9859
e 128 466 7160
e 11 486 44
e 260 422 4508
e 334 390 9214
e 116 259 9651
e 127 130 5374
e 437 487 4821
e 10 112 1924
e 70 114 6717
e 429 461 3799
e 214 398 2638
e 425 488 5346
e 111 348 7025
e 18 154 5472
e 429 450 5669
e 164 233 1118
e 192 484 2674
e 88 125 4991
e 62 476 5658
e 160 257 7947
e 26 122 9355
e 442 459 2006
e 158 279 8574
e 136 287 2792
e 238 259 8559
e 103 485 6911
e 53 362 3523
e 214 238 3537
e 313 371 4795
e 226 477 2542
e 48 195 1809
e 312 359 6269
e 344 361 8391
e 110 321 6520
e 235 357 8173
e 137 279 3442
e 311 421 1889
e 103 425 9991
e 296 335 7311
e 171 192 3216
e 84 252 8252
e 271 342 3437
e 63 107 6852
e 288 440 3499
e 1 131 1525
e 51 212 1698
e 315 498 6194
e 91 483 6702
e 37 366 406
e 213 397 3451
e 458 476 3513
e 76 183 8926
e 10 229 3328
e 259 488 3121
e 209 266 5652
e 278 373 4175
e 37 413 5824
e 31 199 5922
e 101 156 9919
e 189 274 7101
e 15 271 3157
e 252 290 9974
e 106 188 5372
e 26 294 2282
e 20 176 2278
e 137 390 2480
e 39 208 3935
e 144 166 6286
e 199 214 5104
e 120 478 5799
e 209 454 1496
e 51 296 9931
e 287 482 5447
e 89 183 4866
e 5 285 8475
e 147 236 1795
e 303 460 5100
e 100 247 1544
e 63 404 5525
e 80 302 8562
e 81 321 9247
e 12 249 3451
e 363 475 665
e 13 287 5967
e 53 214 1946
e 309 486 7947
e 319 497 5307
e 25 393 3125
e 61 443 6707
e 80 92 738
e 416 418 3723
e 157 179 9973
e 333 405 7852
e 42 403 3523
e 267 431 9010
e 357 478 6341
e 12 73 4870
e 181 497 2637
e 2 330 9759
e 148 429 5640
e 38 178 5656
e 97 447 7350
e 182 395 1994
e 329 432 3770
e 65 224 9415
e 233 408 7337
e 66 96 6884
e 67 406 6778
e 35 487 6134
e 191 362 7937
e 137 462 434
e 125 340 3132
e 267 418 7973
e 122 217 5245
e 119 131 8452
e 62 392 5956
e 125 293 7733
e 358 420 5693
e 122 441 8369
e 344 479 4974
e 122 180 9082
e 242 366 6310
e 62 262 3088
e 286 337 4439
e 128 180 7319
e 314 347 9162
e 118 200 4538
e 118 281 8125
e 45 288 9350
e 6 15 1199
e 179 489 3770
e 166 258 3156
e 329 427 6711
e 70 317 4302
e 240 353 8935
e 194 318 9241
e 46 95 6735
e 13 373 713
e 28 75 3374
e 82 324 8891
e 30 90 1496
e 188 290 5439
e 98 153 760
e 90 122 7522
e 449 461 5102
e 52 147 1396
e 88 350 6875
e 3 478 1789
e 199 270 2310
e 42 104 8661
e 74 373 4494
e 108 248 7078
e 161 313 7416
e 123 273 8194
e 92 372 4868
e 40 127 9434
e 53 198 6229
e 192 245 3104
e 436 451 2143
e 202 357 8703
e 113 484 4151
e 276 284 7117
e 424 470 6231
e 311 438 7166
e 257 492 4624
e 72 173 974
e 102 319 6836
e 220 500 8761
e 49 440 3907
e 124 386 9484
e 159 258 7472
e 104 484 8315
e 153 386 136
e 455 478 2791
e 256 399 2697
e 158 163 7696
e 160 380 4499
e 346 467 7304
e 345 436 7920
e 22 423 364
e 120 153 5111
e 63 122 4232
e 105 455 8880
e 240 453 4591
e 128 139 8173
e 18 458 3016
e 266 391 4413
e 63 231 6253
e 34 356 8005
e 155 249 1478
e 110 479 8008
e 126 312 3936
e 156 433 642
e 322 490 2166
e 202 419 1165
e 89 422 256
e 125 223 2987
e 353 420 1176
e 188 433 3367
e 291 375 1968
e 291 301 157
e 225 433 5183
e 485 495 8355
e 217 430 9593
e 276 471 5848
e 367 479 3608
e 156 167 6089
e 63 130 3759
e 289 358 8651
e 47 488 6669
e 20 304 8306
e 265 362 4260
e 1 122 9730
e 325 338 1518
e 142 198 6323
e 102 333 1180
e 159 273 1208
e 52 339 3615
e 102 457 2874
e 356 420 6835
e 213 342 7861
e 186 251 4210
e 167 309 9147
e 6 37 2777
e 325 495 5345
e 194 448 1879
e 53 222 887
e 17 191 7221
e 164 407 4613
e 141 463 4022
e 270 277 4427
e 30 147 3009
e 128 334 1797
e 268 308 6274
e 33 81 672
e 228 276 4076
e 71 77 3968
e 62 480 7560
e 84 436 2992
e 341 418 8729
e 257 309 6165
e 212 213 2472
e 369 480 5792
e 49 126 9708
e 84 134 5358
e 30 345 150
e 4 117 5704
e 138 350 9433
e 454 473 3499
e 257 438 4882
e 221 491 2099
e 118 288 667
e 31 238 6851
e 122 238 9849
e 73 195 2884
e 223 300 2453
e 181 430 3561
e 232 394 7989
e 139 376 8883
e 14 77 3327
e 388 407 7345
e 257 275 4983
e 320 495 5179
e 13 189 180
e 101 135 1265
e 75 372 4168
e 146 451 6463
e 237 310 3699
e 360 430 5043
e 315 367 7979
e 35 203 8706
e 480 483 9104
e 309 390 3246
e 315 392 1310
e 170 221 4276
e 385 469 4277
e 42 500 7014
e 101 272 4343
e 124 470 4917
e 248 362 2261
e 279 474 5638
e 121 468 6021
e 306 361 7620
e 457 490 3229
e 350 408 1021
e 426 451 4536
e 354 368 4007
e 317 459 3004
e 258 332 9326
e 88 132 1400
e 101 435 3401
e 115 147 3189
e 355 373 3295
e 327 388 4745
e 78 238 6394
e 57 352 5290
e 28 228 6576
e 380 462 5062
e 34 498 835
e 186 396 5716
e 5 415 3274
e 210 472 6531
e 6 384 4339
e 334 414 6719
e 74 358 5480
e 6 97 1574
e 88 293 5213
e 19 496 373
e 45 473 3805
e 372 488 3474
e 63 163 6950
e 420 427 9748
e 158 438 5818
e 77 406 9020
e 164 375 5383
e 291 309 1890
e 23 180 2083
e 19 74 2524
e 252 500 2554
e 180 265 8399
e 162 442 5348
e 160 182 2830
e 289 394 5778
e 85 153 1786
e 74 290 2376
e 272 288 669
e 74 172 3097
e 101 231 9825
e 35 406 2198
e 241 265 6255
e 185 376 8917
e 109 265 6505
e 73 211 8099
e 165 347 8898
e 53 216 3350
e 14 351 194
e 17 306 4251
e 22 442 5257
e 388 487 9461
e 58 414 5635
e 84 202 9947
e 287 433 1046
e 231 453 6320
e 342 345 4673
e 396 489 6802
e 219 250 7339
e 89 426 4234
e 456 496 436
e 97 145 4362
e 140 233 4465
e 82 172 9077
e 4 132 2163
e 135 173 9402
e 159 163 2746
e 201 330 533
e 86 241 9635
e 40 331 6251
e 112 488 4528
e 170 349 6109
e 300 384 4746
e 92 278 7036
e 110 481 4724
e 69 339 2939
e 35 456 393
e 17 155 2665
e 98 323 4537
e 224 351 5184
e 188 322 1389
e 52 263 9360
e 353 405 8714
e 37 115 6292
e 279 485 9834
e 33 152 6147
e 191 319 8704
e 309 458 5853
e 49 92 6802
e 83 376 3198
e 84 305 233
e 198 369 2659
e 7 93 239
e 399 439 6246
e 165 392 8300
e 318 449 1666
e 130 322 5946
e 160 173 729
e 128 276 705
e 166 206 8179
e 115 130 754
e 345 355 7634
e 183 340 224
e 12 253 5226
e 248 429 1444
e 361 432 2683
e 250 381 1520
e 337 440 9220
e 282 338 7038
e 154 361 1587
e 119 396 4108
e 363 404 106
e 332 432 2880
e 295 309 2688
e 225 311 7411
e 266 319 1547
e 124 136 1909
e 75 498 8770
e 95 321 152
e 285 454 8554
e 391 408 301
e 228 251 3342
e 413 454 3699
e 133 444 4537
e 205 206 459
e 342 359 7713
e 117 203 2756
e 3 425 1334
e 220 392 6711
e 178 386 9414
e 208 417 2623
e 303 458 4111
e 92 364 9531
e 405 494 5725
e 292 409 4442
e 71 213 8317
e 249 432 2229
e 211 429 5039
e 315 468 6311
e 228 397 3554
e 143 492 7838
e 204 326 8464
e 148 427 3344
e 85 163 7577
e 9 251 2616
e 67 108 4450
e 480 485 331
e 292 445 9128
e 209 429 5110
e 380 435 6474
e 71 246 8
e 18 199 4463
e 15 156 7377
e 35 421 5211
e 118 390 7645
e 120 390 5797
e 16 493 6082
e 162 476 8727
e 130 185 6351
e 309 369 6391
e 12 134 2479
e 79 336 4290
e 78 215 430
e 52 311 1500
e 44 299 7531
e 247 328 8438
e 90 321 666
e 321 459 6440
e 118 421 9895
e 6 229 8334
e 309 357 1119
e 88 417 218
e 251 402 8834
e 103 216 3674
e 295 371 967
e 131 273 9640
e 40 409 546
e 196 271 384
e 1 498 7740
e 90 411 5307
e 31 470 4156
e 391 470 1963
e 70 431 1287
e 29 491 842
e 194 358 5761
e 433 484 1038
e 26 273 6333
e 130 341 4893
e 172 424 7948
e 304 458 5706
e 56 76 6261
e 247 308 5814
e 204 491 9158
e 106 318 1631
e 361 412 7222
e 232 432 9293
e 79 266 2499
e 111 453 146
e 13 458 1574
e 341 447 5771
e 109 447 9318
e 194 392 9208
e 6 174 8685
e 99 298 2887
e 93 435 5652
e 288 446 829
e 40 120 1619
e 189 224 8354
e 16 358 6774
e 305 357 9761
e 172 378 4275
e 126 369 6460
e 15 55 8967
e 32 329 198
e 292 423 8885
e 265 317 923
e 79 370 4459
e 438 486 3935
e 122 338 9322
e 36 352 6343
e 112 402 9454
e 11 462 4095
e 270 403 156
e 84 384 4691
e 95 316 8212
e 345 466 3810
e 70 325 9768
e 171 377 7209
e 227 255 2259
e 178 440 2514
e 120 232 5327
e 21 167 2193
e 20 428 8832
e 217 274 6294
e 73 494 2079
e 236 346 1155
e 18 34 9653
e 381 460 3573
e 148 230 1268
e 109 232 4185
e 235 270 4401
e 239 396 4254
e 15 188 842
e 3 393 2687
e 168 232 3421
e 68 352 2265
e 323 362 5420
e 68 121 2908
e 225 434 6385
e 41 326 4373
e 400 477 5890
e 36 358 3609
e 302 309 8132
e 337 424 9577
e 125 433 4439
e 42 405 9441
e 13 156 7810
e 128 213 7019
e 131 375 6781
e 163 273 7918
e 98 140 6906
e 72 139 5510
e 42 50 6608
e 32 146 1834
e 142 148 5341
e 287 428 9254
e 16 280 8585
e 158 297 7998
e 31 324 4106
e 169 348 9880
e 71 409 926
e 244 480 1975
e 19 336 3944
e 92 415 2583
e 101 245 3348
e 208 279 3583
e 35 343 8627
e 251 285 7050
e 273 339 8587
e 407 483 1432
e 170 181 1314
e 52 499 975
e 170 477 4894
e 115 199 9488
e 113 413 9389
e 268 439 1792
e 34 240 2188
e 57 268 2575
e 107 287 6847
e 346 383 6499
e 80 237 4490
e 299 476 8771
e 305 500 4363
e 264 287 3778
e 108 302 9185
e 210 399 1648
e 251 295 2506
e 296 377 7676
e 102 365 3274
e 341 471 1569
e 103 333 7216
e 325 484 9521
e 41 80 7283
e 177 447 2184
e 184 186 2506
e 25 148 4904
e 166 454 535
e 38 329 6688
e 82 137 5718
e 176 307 9318
e 192 349 1686
e 256 412 3511
e 99 117 1088
e 41 383 6884
e 69 170 4254
e 224 446 908
e 274 487 3959
e 49 324 5026
e 33 93 148
e 86 382 5569
e 8 343 1538
e 40 188 509
e 117 407 7043
e 85 101 1410
e 73 227 7800
e 27 115 478
e 215 398 7761
e 310 441 9968
e 46 307 1293
e 183 443 9827
e 176 438 4016
e 380 403 29
e 25 309 6735
e 12 211 9114
e 171 432 416
e 139 481 8243
e 176 482 1603
e 84 308 9545
e 4 368 4660
e 93 344 531
e 239 344 9934
e 464 498 4630
e 47 254 5330
e 181 339 1917
e 99 244 6503
e 355 358 6943
e 212 464 692
e 332 393 2234
e 19 32 8725
e 15 269 6437
e 214 461 6967
e 62 430 3915
e 116 242 5588
e 209 488 2047
e 219 376 3769
e 366 449 2236
e 226 463 5574
e 131 210 8742
e 242 416 7127
e 20 343 4176
e 214 219 747
e 48 243 9002
e 249 458 6412
e 56 142 6713
e 259 478 621
e 50 291 6830
e 329 344 6416
e 290 372 7539
e 215 499 4813
e 4 256 7208
e 22 426 1483
e 5 246 9335
e 210 486 6238
e 180 189 6929
e 64 376 6210
e 87 495 7665
