c random 500 vertices, 5000 edges, seed = 0
g 500 5000
e 441 449 3229
e 6 488 3655
e 209 309 7864
e 224 251 149
e 16 65 547
e 103 234 9480
e 174 248 8206
e 61 228 5691
e 188 350 7820
e 68 486 6609
e 243 431 2027
e 276 360 7990
e 95 308 5778
e 282 479 3797
e 52 114 4844
e 172 446 9929
e 275 430 2730
e 146 254 7258
e 202 313 4701
e 203 412 9314
e 277 292 1720
e 222 361 3173
e 180 443 4986
e 164 219 3408
e 273 361 197
e 12 488 3877
e 84 139 3688
e 165 270 6255
e 60 458 2531
e 162 178 2997
e 107 432 2239
e 130 241 9541
e 185 468 9075
e 20 302 6809
e 27 109 6106
e 142 296 8467
e 163 200 6174
e 438 486 1071
e 263 488 4479
e 108 162 215
e 44 82 7403
e 135 445 2430
e 199 267 865
e 127 444 2101
e 1 459 4688
e 324 440 6846
e 168 232 7599
e 137 242 8158
e 53 302 7087
e 28 374 2487
e 243 311 1376
e 58 454 38
e 22 104 9165
e 298 312 8499
e 277 461 3283
e 16 482 8147
e 88 364 8515
e 287 303 4602
e 94 97 3132
e 289 467 3118
e 270 440 1196
e 98 252 3384
e 177 382 7189
e 216 281 1468
e 301 391 3983
e 432 491 2371
e 118 152 1323
e 116 427 8776
e 335 456 375
e 176 395 871
e 87 394 1225
e 130 319 1111
e 329 408 9933
e 123 270 9574
e 28 32 8978
e 160 472 4936
e 26 191 9155
e 145 402 5611
e 34 445 4702
e 283 499 7392
e 416 438 7089
e 323 342 400
e 28 220 1160
e 85 136 1128
e 290 345 8957
e 211 356 5755
e 161 466 1995
e 258 500 6690
e 152 431 1198
e 197 314 4660
e 12 160 7637
e 5 365 2173
e 25 55 2523
e 85 459 9158
e 33 247 2408
e 268 458 2828
e 52 329 2853
e 276 343 1053
e 36 399 1289
e 213 373 5038
e 209 455 7169
e 285 311 2919
e 74 249 7680
e 91 480 2712
e 369 487 6781
e 257 343 5558
e 460 463 4479
e 54 337 9543
e 1 313 4518
e 85 415 9062
e 117 389 4578
e 8 485 3867
e 144 295 1023
e 136 448 8751
e 141 487 4090
e 349 395 36
e 346 497 5204
e 324 357 9909
e 398 400 6660
e 177 407 5500
e 275 312 9276
e 102 491 9479
e 2 377 4201
e 259 338 9471
e 140 266 340
e 349 450 6904
e 214 296 7132
e 67 218 2152
e 319 424 7833
e 73 432 1577
e 226 395 4575
e 199 243 1839
e 159 413 1074
e 181 255 9964
e 396 476 9216
e 14 55 7574
e 30 87 4147
e 241 435 3520
e 166 403 3457
e 321 347 596
e 190 479 174
e 359 399 9789
e 272 299 9843
e 29 51 7154
e 60 165 8346
e 232 438 5487
e 10 331 7267
e 52 471 8822
e 239 414 9576
e 52 172 2067
e 4 112 7211
e 7 423 7854
e 49 316 1386
e 268 462 6971
e 34 409 549
e 325 433 4598
e 1 272 7745
e 61 191 6725
e 7 453 7655
e 158 429 8210
e 300 413 3311
e 235 428 4457
e 5 22 417
e 117 265 8265
e 173 476 1264
e 128 490 7994
e 153 237 5660
e 54 492 4290
e 38 378 7365
e 46 235 8877
e 355 362 302
e 299 303 9369
e 255 288 4487
e 414 469 1172
e 181 367 1377
e 354 456 533
e 21 426 861
e 241 443 7529
e 99 339 6913
e 231 261 2567
e 42 273 3761
e 342 426 7433
e 168 394 5432
e 132 346 1034
e 347 378 1215
e 202 425 7649
e 306 410 544
e 268 336 5830
e 107 251 430
e 7 247 5668
e 22 221 1772
e 228 257 388
e 429 480 7408
e 336 406 7088
e 279 317 2142
e 12 498 9140
e 181 415 746
e 40 160 9830
e 203 375 8048
e 314 472 690
e 59 82 4340
e 166 251 7360
e 272 341 6451
e 5 357 3528
e 75 267 7164
e 66 249 962
e 70 231 5270
e 90 481 6512
e 183 454 1329
e 74 343 5214
e 5 306 6626
e 122 260 561
e 186 376 3442
e 2 290 7253
e 136 487 9414
e 84 268 4300
e 431 495 5394
e 317 365 389
e 220 448 7014
e 230 442 7513
e 235 379 3804
e 37 380 821
e 310 372 7466
e 153 184 225
e 322 376 428
e 159 214 9974
e 234 267 2593
e 88 406 5093
e 115 201 1591
e 88 459 7346
e 123 488 6997
e 126 268 2059
e 124 270 7624
e 136 150 8595
e 456 462 7650
e 247 320 7769
e 219 274 9760
e 47 417 2625
e 7 489 6348
e 179 385 2166
e 42 89 4924
e 164 265 1131
e 128 391 2900
e 193 420 278
e 324 391 2244
e 195 253 3664
e 329 360 1435
e 238 392 6701
e 332 480 7504
e 218 434 3214
e 124 440 3224
e 73 362 553
e 157 499 2720
e 39 401 4520
e 32 492 4726
e 172 227 1234
e 39 474 3540
e 104 227 7339
e 128 382 6188
e 109 468 5140
e 110 114 884
e 14 182 4634
e 4 110 1920
e 409 466 1541
e 329 440 832
e 282 466 8450
e 2 109 7783
e 166 190 1760
e 240 419 7125
e 29 239 1535
e 152 319 2922
e 117 315 1368
e 356 496 2121
e 338 414 3998
e 303 471 3860
e 82 156 260
e 63 336 7633
e 241 408 3839
e 18 190 2017
e 291 451 6977
e 76 379 1575
e 346 387 6968
e 256 257 2986
e 88 102 4783
e 202 471 9244
e 35 285 9422
e 68 448 529
e 277 296 4583
e 197 434 1892
e 9 215 363
e 78 451 6862
e 34 430 2910
e 273 420 2305
e 54 409 1475
e 86 422 7918
e 443 470 2911
e 247 347 7657
e 146 292 1086
e 258 483 7150
e 286 385 9537
e 98 466 4584
e 138 330 9569
e 221 285 5483
e 79 89 3881
e 244 358 9658
e 16 199 5177
e 447 480 6664
e 216 294 9879
e 101 326 2849
e 205 266 5342
e 82 209 2956
e 159 276 2871
e 416 495 7733
e 2 321 7579
e 97 104 7824
e 206 294 4767
e 305 321 5907
e 288 296 1095
e 154 167 3043
e 107 317 8483
e 76 330 9515
e 157 412 9840
e 160 463 2000
e 267 367 7167
e 128 192 5899
e 371 442 7293
e 397 467 7669
e 286 308 3315
e 126 195 712
e 92 215 1784
e 194 195 5913
e 62 197 5733
e 233 293 6201
e 113 147 8198
e 37 288 3294
e 114 357 6111
e 263 349 2079
e 225 479 3911
e 58 364 7115
e 116 310 9964
e 387 407 7092
e 199 459 3176
e 247 312 7449
e 191 204 3292
e 33 337 7537
e 135 149 8603
e 129 405 4722
e 467 495 4231
e 219 259 902
e 236 389 6781
e 128 389 9321
e 189 264 2020
e 477 486 9193
e 52 194 9833
e 145 375 1076
e 192 413 3009
e 308 408 477
e 23 256 8941
e 263 284 224
e 81 262 8175
e 171 235 2890
e 65 399 7194
e 213 289 4190
e 154 343 5960
e 33 365 7952
e 253 288 9712
e 333 412 1613
e 71 83 3916
e 113 197 867
e 258 335 4631
e 44 56 9621
e 422 499 7773
e 413 437 6762
e 190 451 2926
e 296 490 9709
e 150 385 3767
e 482 493 1380
e 316 400 1096
e 262 329 7414
e 163 244 9883
e 237 259 1131
e 155 246 6953
e 178 341 907
e 380 492 1984
e 70 374 2513
e 16 38 7323
e 162 194 4936
e 32 336 7641
e 360 412 7445
e 7 231 3814
e 337 388 5923
e 245 406 9421
e 293 309 4992
e 19 333 9492
e 22 353 3061
e 431 433 4493
e 29 213 5723
e 89 250 127
e 36 494 6296
e 157 309 9227
e 30 88 7651
e 85 291 9068
e 26 427 6735
e 266 449 718
e 44 276 8173
e 182 382 7608
e 122 320 2318
e 119 137 1687
e 23 436 7356
e 254 270 9333
e 90 270 5038
e 339 409 3107
e 18 264 6329
e 286 359 6952
e 284 390 328
e 98 307 2742
e 292 442 140
e 156 334 2169
e 17 227 479
e 82 317 7883
e 35 206 4646
e 212 448 6925
e 34 407 3701
e 77 449 478
e 191 462 4781
e 235 465 5294
e 85 199 5301
e 283 415 457
e 134 325 9464
e 28 477 1495
e 318 487 5026
e 106 186 6926
e 243 452 5374
e 342 462 4646
e 210 280 2701
e 135 310 5460
e 15 188 1336
e 169 397 7527
e 265 325 1447
e 175 177 4198
e 210 275 6520
e 28 223 3159
e 213 452 6111
e 223 409 4675
e 73 329 7624
e 16 477 3772
e 21 347 5330
e 95 207 847
e 311 451 3660
e 427 432 2811
e 179 308 73
e 23 455 9577
e 271 429 658
e 163 382 8372
e 283 404 616
e 232 440 7388
e 382 436 4809
e 269 316 7938
e 2 134 2992
e 258 392 4878
e 352 382 7879
e 204 351 2948
e 245 292 2461
e 126 480 4183
e 114 405 6437
e 351 450 5792
e 104 293 9376
e 100 371 8689
e 180 383 6068
e 77 89 4344
e 127 372 628
e 67 142 9093
e 220 344 1241
e 272 407 6389
e 133 330 3020
e 20 399 4010
e 189 490 3936
e 74 332 7526
e 359 420 7920
e 133 157 7915
e 388 427 712
e 49 421 8511
e 191 495 7737
e 129 135 6384
e 230 387 4350
e 355 484 8879
e 81 136 2964
e 159 165 2684
e 25 356 6417
e 76 132 2744
e 269 420 4818
e 365 426 3316
e 256 299 9324
e 292 297 2656
e 174 294 465
e 16 188 7144
e 199 259 2468
e 91 368 5258
e 15 70 7782
e 64 410 3488
e 93 155 175
e 142 374 1424
e 120 250 864
e 302 495 1156
e 340 408 7713
e 185 215 8461
e 58 390 6021
e 29 131 1734
e 105 287 6177
e 51 344 3121
e 356 476 5965
e 146 374 2015
e 5 59 3553
e 12 58 4007
e 3 209 5620
e 54 340 8141
e 105 382 727
e 110 332 3610
e 250 348 280
e 108 196 9951
e 47 338 1091
e 78 226 6938
e 248 419 811
e 82 167 4616
e 184 442 2530
e 194 201 1336
e 166 463 5248
e 293 406 5999
e 33 41 7728
e 165 469 4578
e 60 233 868
e 198 378 574
e 92 163 819
e 310 385 3591
e 289 310 8958
e 309 497 90
e 147 206 5096
e 22 252 3532
e 19 106 260
e 10 300 5519
e 218 428 3379
e 74 94 8790
e 25 152 7236
e 265 443 9783
e 165 414 3492
e 246 278 8061
e 95 420 7928
e 252 283 9237
e 180 365 1606
e 398 423 3369
e 274 381 3143
e 26 63 466
e 240 258 6766
e 96 458 9962
e 21 61 4828
e 32 96 65
e 103 346 8842
e 184 421 9649
e 10 108 7459
e 176 482 3545
e 193 430 3681
e 25 241 6074
e 5 156 1474
e 461 493 9157
e 122 464 4336
e 264 286 3438
e 285 407 2724
e 81 457 6732
e 396 445 3269
e 157 227 3517
e 101 477 8058
e 124 381 5182
e 268 293 5493
e 65 280 9231
e 162 314 9369
e 349 362 16
e 182 440 6585
e 217 367 5918
e 178 200 6346
e 35 158 9914
e 45 71 1425
e 289 397 657
e 155 206 4321
e 66 266 4934
e 277 383 9551
e 54 177 2478
e 106 474 1845
e 40 479 7097
e 276 325 1325
e 156 275 5858
e 210 245 6265
e 58 439 8649
e 56 103 7
e 39 171 7326
e 12 344 1147
e 5 194 7086
e 343 398 5184
e 91 175 5871
e 40 469 2216
e 383 452 7966
e 371 372 273
e 227 337 5792
e 36 257 6781
e 111 488 4599
e 333 434 528
e 131 498 2945
e 135 500 8906
e 47 268 1577
e 265 337 1080
e 99 199 8908
e 68 107 4290
e 69 421 4438
e 194 315 5881
e 40 64 9333
e 18 138 6041
e 464 496 3734
e 205 322 245
e 123 278 5336
e 26 50 634
e 10 53 4656
e 131 306 2668
e 207 437 2391
e 25 98 828
e 50 73 4288
e 38 417 5375
e 97 484 1416
e 95 235 5824
e 54 235 869
e 447 449 3099
e 346 434 3710
e 425 473 2767
e 62 255 3086
e 199 448 9746
e 32 277 7844
e 390 467 5651
e 280 383 526
e 280 432 890
e 49 189 825
e 108 374 9130
e 174 251 2144
e 53 97 7173
e 170 443 4099
e 163 440 7417
e 165 362 1728
e 9 451 6921
e 59 386 9635
e 2 310 3148
e 54 319 6363
e 206 337 2182
e 81 310 3489
e 195 441 9327
e 116 255 9030
e 72 245 0
e 446 453 8903
e 80 94 3915
e 421 423 5942
e 449 497 286
e 343 417 5826
e 77 169 2856
e 145 493 9856
e 286 329 3480
e 171 470 2856
e 290 357 2026
e 305 445 1627
e 314 367 7338
e 244 391 5322
e 266 322 4260
e 5 98 4994
e 73 225 8606
e 9 202 6647
e 146 436 3524
e 65 134 4832
e 466 474 2337
e 68 320 3192
e 362 491 7104
e 137 232 9730
e 175 324 9296
e 328 367 6391
e 126 178 3828
e 92 245 601
e 70 485 6979
e 151 231 2178
e 55 473 341
e 74 264 3237
e 84 424 3017
e 318 348 2294
e 220 422 5830
e 120 282 8076
e 195 485 8890
e 201 347 4345
e 228 458 6570
e 114 427 8266
e 47 184 164
e 211 426 8799
e 157 176 4508
e 96 332 4856
e 175 497 6147
e 217 430 8045
e 42 462 8780
e 17 59 1584
e 334 339 9094
e 425 460 1992
e 196 299 4798
e 283 477 4221
e 20 419 3272
e 251 472 3480
e 93 156 3096
e 65 179 3557
e 319 343 1269
e 269 494 9838
e 223 357 923
e 237 264 2002
e 255 393 2347
e 225 346 8562
e 182 233 7384
e 82 149 879
e 181 457 4083
e 406 499 9931
e 47 212 6586
e 113 373 7549
e 218 464 1273
e 90 441 91
e 196 304 3403
e 102 364 525
e 196 262 95
e 104 195 408
e 60 258 6136
e 184 358 4706
e 349 367 4007
e 195 274 7995
e 216 268 9065
e 406 495 1422
e 233 463 6268
e 29 317 7926
e 432 483 294
e 228 318 1658
e 267 483 5102
e 239 336 2579
e 1 469 6011
e 8 335 1191
e 216 230 481
e 206 454 9147
e 14 19 9847
e 69 126 9133
e 78 218 8311
e 30 249 484
e 406 493 6139
e 151 405 5704
e 270 341 2338
e 275 298 7514
e 106 498 4471
e 26 449 1454
e 78 245 7159
e 293 311 4003
e 363 467 9644
e 74 122 5627
e 160 453 2697
e 406 492 3933
e 185 392 6217
e 219 324 1044
e 225 226 3387
e 257 391 2949
e 53 289 2220
e 175 427 9338
e 11 467 1822
e 314 348 8882
e 219 492 6131
e 305 308 2160
e 191 339 6324
e 120 489 208
e 261 436 792
e 5 441 8025
e 51 255 2507
e 49 251 1796
e 34 262 3759
e 199 356 6013
e 83 453 6390
e 16 327 7232
e 3 11 2433
e 16 34 1123
e 41 273 1562
e 19 398 6868
e 297 332 6097
e 355 430 8547
e 88 433 632
e 68 170 5261
e 175 234 7798
e 429 438 9693
e 292 383 7626
e 59 453 6769
e 320 408 6537
e 89 334 8234
e 373 487 1751
e 248 348 468
e 60 312 4704
e 305 493 7547
e 367 477 2231
e 65 321 165
e 223 339 3883
e 440 471 604
e 36 101 5768
e 117 398 2416
e 129 144 1681
e 105 325 2901
e 317 372 5823
e 76 321 5152
e 403 409 8020
e 229 455 2209
e 457 466 2585
e 35 241 1825
e 195 442 6510
e 71 84 5472
e 46 497 6362
e 4 220 6749
e 148 245 7998
e 132 229 6825
e 133 355 5631
e 451 483 1093
e 356 428 5596
e 11 376 515
e 38 260 8671
e 149 306 6964
e 256 295 3649
e 241 362 4294
e 191 325 6752
e 315 397 4403
e 9 418 8499
e 172 464 8221
e 56 219 1641
e 133 236 8172
e 53 95 8982
e 55 200 3893
e 324 468 9764
e 99 236 1611
e 19 337 8860
e 110 113 6537
e 227 430 6118
e 140 252 24
e 102 315 4414
e 39 158 428
e 107 345 2483
e 142 272 9731
e 211 434 1201
e 38 244 9712
e 57 174 2301
e 324 416 1818
e 213 312 4285
e 20 339 2483
e 188 461 250
e 54 316 2085
e 117 162 7976
e 182 215 2909
e 176 322 5968
e 235 391 4884
e 59 456 6614
e 70 144 358
e 173 320 4695
e 46 434 3600
e 182 219 5583
e 160 208 635
e 72 195 2827
e 103 375 263
e 5 348 1918
e 164 434 1329
e 20 29 5489
e 31 234 7228
e 231 467 6836
e 214 227 8233
e 157 255 8155
e 353 390 7259
e 36 324 3928
e 45 159 3477
e 59 204 8450
e 23 29 1800
e 60 195 7537
e 94 477 5133
e 359 442 1027
e 230 436 3293
e 216 311 8238
e 220 269 2871
e 348 419 6590
e 65 228 3896
e 392 436 2999
e 185 274 4534
e 193 291 5620
e 55 212 5980
e 131 232 8078
e 368 375 9780
e 19 324 2467
e 66 119 6192
e 46 175 6766
e 102 430 4814
e 173 431 3243
e 148 354 3231
e 204 359 8494
e 89 260 9995
e 174 497 8688
e 31 407 2193
e 90 238 2997
e 166 461 5847
e 108 352 7257
e 324 343 9860
e 293 462 1382
e 133 417 413
e 53 390 2038
e 382 448 1466
e 50 63 7029
e 122 381 4967
e 12 36 4182
e 280 424 6680
e 417 422 5976
e 31 295 2614
e 74 423 2855
e 79 433 508
e 35 296 9616
e 37 486 8776
e 402 472 1681
e 35 455 3789
e 62 194 9690
e 144 314 5319
e 250 281 2655
e 39 71 4875
e 190 259 3623
e 250 392 2916
e 128 499 1962
e 44 90 7765
e 138 219 2418
e 9 260 4508
e 43 278 8962
e 154 199 2016
e 208 316 8972
e 45 73 5290
e 33 404 2121
e 360 380 4559
e 90 149 6092
e 105 471 8300
e 31 469 8142
e 42 420 1849
e 43 343 6866
e 77 409 9742
e 49 67 5161
e 16 283 2922
e 15 278 8125
e 186 382 582
e 240 422 5641
e 79 362 4566
e 79 220 9442
e 196 360 6550
e 306 401 11
e 258 271 1561
e 157 436 9599
e 217 429 7885
e 146 355 2793
e 62 273 7304
e 313 341 5728
e 325 345 4964
e 36 310 789
e 419 480 6551
e 451 487 5420
e 118 320 313
e 34 351 1312
e 467 486 3607
e 140 496 8739
e 226 247 2833
e 22 182 6769
e 199 468 7685
e 99 471 9825
e 280 354 9762
e 156 368 961
e 27 466 2108
e 70 128 7193
e 261 273 8681
e 349 494 654
e 25 174 7892
e 244 292 1768
e 118 445 626
e 213 225 7812
e 119 325 4243
e 326 342 1723
e 150 276 2933
e 172 442 6913
e 189 209 6737
e 160 492 6141
e 29 337 1336
e 78 211 8601
e 51 214 704
e 152 272 6303
e 426 477 3517
e 31 229 37
e 69 182 1197
e 192 371 1728
e 164 486 3324
e 60 133 3663
e 16 252 6289
e 281 369 1760
e 123 344 6790
e 151 222 1155
e 437 458 7409
e 379 419 2620
e 78 182 3663
e 25 196 4994
e 179 227 9254
e 249 409 3300
e 25 448 9232
e 36 196 5894
e 272 439 8349
e 132 375 6817
e 287 399 4952
e 447 468 1205
e 113 269 6610
e 312 341 4517
e 182 302 6873
e 105 256 4925
e 94 176 9525
e 331 484 4666
e 449 484 7371
e 10 221 310
e 245 299 4815
e 170 435 2790
e 74 419 3326
e 157 259 7099
e 70 393 4008
e 127 158 7020
e 213 229 1624
e 194 343 7164
e 268 393 1856
e 279 351 5583
e 9 284 3424
e 350 400 3761
e 131 313 9658
e 205 276 1551
e 72 302 8815
e 455 470 5062
e 208 287 8573
e 93 497 6618
e 21 253 7167
e 382 455 3579
e 31 331 4990
e 260 377 5558
e 60 107 7465
e 75 486 3147
e 211 330 3993
e 199 244 2589
e 145 466 5165
e 43 268 1625
e 158 276 5264
e 59 249 3647
e 91 475 1066
e 262 419 8120
e 411 438 3146
e 378 424 4683
e 121 448 6548
e 38 350 1
e 298 428 7561
e 147 484 8344
e 339 350 1295
e 144 498 7424
e 29 268 320
e 157 171 184
e 144 346 9488
e 447 453 7345
e 67 452 2342
e 198 325 92
e 133 293 4511
e 33 185 1295
e 81 231 2348
e 301 429 5641
e 300 336 784
e 111 472 3303
e 323 489 5809
e 398 467 9258
e 202 231 6963
e 216 309 5321
e 384 490 2466
e 269 345 8929
e 139 297 1384
e 203 475 439
e 38 453 6135
e 122 274 8078
e 92 449 2450
e 312 371 1405
e 217 416 1103
e 183 312 5061
e 411 445 420
e 40 346 3087
e 54 251 2909
e 50 310 7164
e 203 447 2957
e 129 238 4378
e 129 399 6350
e 205 281 1315
e 238 352 4907
e 108 399 3573
e 51 146 7209
e 47 226 4496
e 396 433 5257
e 7 479 758
e 390 481 7597
e 20 436 5659
e 368 409 3397
e 263 386 5688
e 37 274 9621
e 26 421 3408
e 115 424 3200
e 150 244 3412
e 414 459 9806
e 282 445 3319
e 150 436 420
e 73 300 9971
e 63 428 5713
e 136 369 636
e 33 74 3215
e 346 349 1080
e 35 197 5066
e 33 497 4691
e 75 433 7625
e 67 438 3176
e 162 225 1431
e 72 463 6964
e 106 394 2422
e 4 201 4899
e 185 239 4907
e 150 314 257
e 205 394 3358
e 301 434 9452
e 81 169 5769
e 132 206 8950
e 62 413 8841
e 253 302 517
e 53 499 4007
e 195 347 4886
e 80 303 9873
e 64 110 6773
e 22 263 5618
e 222 402 9708
e 71 186 3892
e 87 362 3884
e 16 74 1429
e 344 481 1310
e 102 390 9601
e 23 391 2417
e 102 415 1105
e 42 435 7924
e 149 442 1026
e 76 474 1937
e 14 153 2735
e 357 371 150
e 420 467 8919
e 174 243 5931
e 193 379 765
e 66 410 5126
e 75 268 9613
e 172 213 1157
e 188 419 8723
e 388 416 6632
e 109 277 9633
e 317 325 9662
e 273 370 5143
e 79 388 212
e 241 357 3088
e 180 438 5223
e 97 224 4453
e 280 444 8317
e 169 173 9246
e 10 372 3885
e 153 181 4075
e 233 384 5416
e 283 489 1542
e 109 432 2616
e 154 217 5139
e 174 404 4261
e 13 84 8007
e 198 327 8588
e 4 211 6811
e 40 42 3489
e 10 154 1346
e 163 269 6977
e 226 334 8521
e 222 358 3902
e 156 274 6055
e 191 400 5004
e 305 387 2259
e 92 253 3258
e 235 334 1339
e 25 266 7735
e 13 152 5547
e 87 173 3501
e 95 224 8729
e 163 472 8511
e 49 488 272
e 204 368 133
e 197 344 4083
e 219 280 3549
e 300 426 7024
e 241 451 4187
e 13 324 1645
e 72 339 1445
e 62 330 4163
e 16 285 5539
e 199 408 1146
e 5 345 7512
e 409 438 3713
e 41 186 5519
e 102 188 1152
e 1 334 9142
e 8 279 8067
e 102 269 187
e 281 500 3810
e 328 343 6696
e 125 421 2205
e 121 497 1463
e 110 428 141
e 260 415 9078
e 467 489 7666
e 138 356 1437
e 218 291 9525
e 8 431 4869
e 334 335 6966
e 59 472 2507
e 58 170 9649
e 269 309 9091
e 236 426 2277
e 33 132 7289
e 144 386 3463
e 353 431 9636
e 32 168 8125
e 18 368 2034
e 14 130 9004
e 42 53 7465
e 358 470 8355
e 399 441 2612
e 298 378 3795
e 306 341 8093
e 289 368 4170
e 160 434 7802
e 337 371 4118
e 22 496 945
e 76 242 897
e 210 349 36
e 312 404 3984
e 9 270 5559
e 61 256 7014
e 359 464 8905
e 35 155 2770
e 29 43 4258
e 272 342 7997
e 279 319 150
e 312 451 5202
e 277 462 4349
e 193 256 6703
e 325 404 4184
e 35 394 6931
e 118 485 5865
e 171 300 6158
e 122 473 1403
e 295 432 1981
e 229 267 3385
e 289 356 8158
e 157 289 9690
e 73 450 7235
e 257 355 6532
e 171 469 2213
e 3 296 115
e 287 470 1386
e 91 134 7861
e 57 442 39
e 242 372 3322
e 446 498 3856
e 112 378 7837
e 205 277 3171
e 272 287 8673
e 186 241 2230
e 148 274 9519
e 229 402 7612
e 65 102 5389
e 101 483 8432
e 304 389 2925
e 127 207 280
e 146 485 6680
e 231 343 6041
e 392 496 6568
e 85 154 2096
e 82 352 6417
e 390 439 1288
e 139 348 3799
e 150 207 401
e 148 417 6353
e 253 452 536
e 161 489 4240
e 66 416 6674
e 85 331 9148
e 191 211 9496
e 88 478 7065
e 108 430 6981
e 8 163 940
e 52 353 2541
e 256 409 9400
e 11 369 9672
e 1 192 793
e 27 288 5114
e 153 404 6191
e 141 423 8508
e 154 201 4562
e 70 238 5649
e 120 235 5576
e 133 214 2925
e 277 490 8920
e 192 201 1351
e 14 172 516
e 42 264 1289
e 6 251 1560
e 373 491 1198
e 5 70 3894
e 195 209 4372
e 83 309 132
e 126 494 6368
e 234 472 180
e 12 336 7337
e 316 371 1448
e 373 408 4701
e 376 452 5678
e 304 416 2540
e 63 457 8909
e 204 374 2814
e 156 188 5577
e 307 334 2471
e 7 160 2123
e 158 367 8513
e 332 463 9119
e 331 409 5867
e 230 322 7624
e 6 269 7166
e 202 249 9095
e 234 469 5272
e 169 435 9902
e 271 361 8853
e 166 375 9882
e 131 177 7529
e 325 412 4903
e 62 221 2861
e 41 491 8405
e 186 453 1189
e 261 452 2942
e 1 400 9694
e 180 430 4464
e 20 181 1926
e 207 396 7376
e 85 210 7884
e 353 436 700
e 99 150 5044
e 77 90 9635
e 33 335 3913
e 114 364 3664
e 359 389 653
e 126 282 1631
e 382 394 9855
e 83 151 6918
e 288 494 4659
e 103 230 2998
e 33 37 8269
e 3 417 5055
e 29 38 6724
e 264 486 3060
e 2 357 8737
e 126 364 4248
e 430 467 4962
e 87 88 32
e 156 216 3577
e 270 485 7553
e 431 473 4758
e 343 465 3457
e 410 446 9224
e 70 385 18
e 27 415 7361
e 77 106 2585
e 182 469 88
e 26 442 9440
e 86 369 8779
e 371 460 9790
e 78 433 1776
e 282 326 3172
e 78 435 5896
e 127 446 2771
e 371 475 5577
e 45 152 6960
e 403 425 5951
e 63 219 6781
e 158 396 5619
e 326 435 2193
e 218 299 9186
e 159 232 6356
e 124 294 4099
e 315 362 323
e 239 453 7561
e 72 99 108
e 127 194 2743
e 190 297 8785
e 317 376 562
e 143 497 308
e 2 307 7743
e 25 444 7505
e 144 234 9375
e 92 181 9729
e 347 492 7869
e 250 428 8716
e 267 329 7199
e 192 375 6506
e 102 274 4205
e 122 164 9715
e 93 385 7011
e 183 322 3382
e 253 308 4439
e 52 236 6117
e 308 406 4429
e 85 343 8861
e 411 462 1522
e 48 323 3345
e 212 254 3945
e 355 470 6663
e 221 322 2982
e 288 488 1756
e 123 178 3952
e 86 339 8021
e 206 220 4502
e 176 479 3537
e 84 472 9498
e 60 500 3389
e 450 469 8151
e 128 252 5545
e 142 364 9670
e 125 477 1643
e 81 496 6413
e 329 497 2079
e 259 459 1929
e 154 390 4166
e 377 413 4171
e 45 444 3090
e 59 95 6071
e 19 85 3363
e 277 420 7646
e 351 368 6128
e 86 338 6442
e 167 334 7762
e 12 478 7084
e 208 241 5426
e 3 254 8558
e 369 488 4073
e 250 439 2763
e 278 317 8033
e 337 351 989
e 61 115 218
e 152 432 4449
e 74 221 8977
e 321 476 1470
e 37 353 6107
e 146 371 7403
e 63 160 8329
e 27 82 9465
e 372 404 8760
e 125 196 65
e 261 490 846
e 155 178 5357
e 366 481 564
e 242 268 2203
e 24 489 6429
e 178 219 8373
e 43 419 5361
e 225 275 777
e 11 270 9928
e 80 296 3225
e 8 147 9641
e 33 421 7092
e 369 434 7624
e 159 453 4660
e 48 483 4728
e 65 275 6788
e 14 258 8764
e 451 486 7937
e 73 325 280
e 119 309 3232
e 39 179 80
e 52 298 1993
e 25 198 5105
e 66 75 6011
e 426 467 3747
e 255 398 5821
e 120 348 5922
e 152 410 761
e 268 392 4783
e 118 488 3563
e 177 417 1745
e 106 196 904
e 39 340 1149
e 182 220 8798
e 143 375 5567
e 264 272 6907
e 74 119 5386
e 301 323 9241
e 401 470 2963
e 158 242 9712
e 107 267 8705
e 73 140 4762
e 275 374 4437
e 423 427 3929
e 251 442 764
e 183 240 760
e 152 266 5927
e 336 371 5807
e 31 463 8180
e 147 203 6461
e 87 99 6444
e 460 500 928
e 80 375 2755
e 273 424 5299
e 28 264 350
e 171 203 8939
e 212 460 1735
e 379 471 3875
e 138 205 422
e 180 307 2324
e 146 203 3419
e 144 158 2254
e 239 295 5473
e 357 441 1436
e 50 414 9980
e 59 327 5940
e 145 422 3633
e 214 220 767
e 125 197 2566
e 448 499 4234
e 56 432 4457
e 381 438 9963
e 42 100 6877
e 99 355 3198
e 37 261 6364
e 345 398 4739
e 159 399 119
e 16 70 7921
e 192 263 4958
e 361 441 3357
e 199 212 8810
e 257 309 9250
e 358 456 2864
e 22 343 1590
e 284 348 3955
e 67 451 1519
e 274 498 3299
e 3 59 8445
e 80 359 7610
e 93 362 2731
e 145 462 7500
e 274 385 8271
e 231 242 9851
e 217 325 4029
e 50 123 9012
e 46 129 6652
e 1 494 5307
e 204 271 2756
e 114 189 8162
e 323 445 2353
e 322 392 6341
e 227 349 5676
e 11 366 4723
e 158 401 9247
e 46 288 8334
e 107 419 5120
e 41 286 1718
e 303 359 7209
e 40 118 5023
e 127 492 1051
e 170 318 8059
e 101 153 5151
